feature,horizon,n,corr,abs_corr,slope_ticks_per_feature_unit,feature_mean,feature_std,future_ret_mean,future_abs_ret_mean,bottom_10pct_feature_cutoff,bottom_10pct_future_ret_mean,bottom_10pct_hit_up,top_10pct_feature_cutoff,top_10pct_future_ret_mean,top_10pct_hit_up,top_minus_bottom_future_ret
z_global_mean,1000,9000,-0.6916618295689294,0.6916618295689294,-24.080288565282586,-0.03579606532508238,1.0221435707106383,1.8292777777777778,29.161277777777777,-1.4198354302670706,36.20940170940171,0.9967948717948718,1.3438652467983165,-53.482334047109205,0.014989293361884369,-89.69173575651092
dev_global_mean,1000,9000,-0.6916618295689294,0.6916618295689294,-0.9507244258828769,-0.9066555555562017,25.889218229565845,1.8292777777777778,29.161277777777777,-35.962100000000646,36.20940170940171,0.9967948717948718,34.037899999999354,-53.482334047109205,0.014989293361884369,-89.69173575651092
z_global_mean,500,9500,-0.5428926816528139,0.5428926816528139,-15.28378797667707,-0.03344680430677492,1.0032454438202443,0.7252631578947368,22.746,-1.3803539920232795,24.317365269461078,0.9461077844311377,1.3043838085545254,-31.617117117117118,0.18018018018018017,-55.934482386578196
dev_global_mean,500,9500,-0.5428926816528138,0.5428926816528138,-0.6034259311323749,-0.8471526315795934,25.410559707206513,0.7252631578947368,22.746,-34.962100000000646,24.317365269461078,0.9461077844311377,33.037899999999354,-31.617117117117118,0.18018018018018017,-55.934482386578196
dev_global_mean,200,9800,-0.45348744153117704,0.45348744153117704,-0.4088329520530302,0.03356326530547634,25.533077793465907,-0.3432142857142857,18.992704081632652,-34.962100000000646,18.37874251497006,0.845309381237525,34.037899999999354,-25.78735059760956,0.09362549800796813,-44.16609311257962
z_global_mean,200,9800,-0.45348744153117704,0.45348744153117704,-10.355067349080736,0.0013251259864181734,1.0080826340766418,-0.3432142857142857,18.992704081632652,-1.3803539920232795,18.37874251497006,0.845309381237525,1.3438652467983165,-25.78735059760956,0.09362549800796813,-44.16609311257962
z_roll_mean_500,200,9781,-0.3845753090170203,0.3845753090170203,-6.883447618197019,0.07575848352372923,1.287193310925876,-0.3544627338717922,19.018198548205707,-1.6734983423668424,15.913687436159346,0.7374872318692544,1.6807149620273731,-15.241062308478039,0.21144024514811033,-31.154749744637385
dev_ema_500,200,9781,-0.3612995049626565,0.3612995049626565,-0.5431344410888489,0.3155734077731241,15.325985555142505,-0.3544627338717922,19.018198548205707,-20.818572898002458,11.078140960163433,0.6721144024514811,20.273014143152977,-17.84422880490296,0.16036772216547499,-28.922369765066392
dev_roll_median_500,200,9781,-0.35764521713872405,0.35764521713872405,-0.47371470547008515,0.12981801451794295,17.394179329524434,-0.3544627338717922,19.018198548205707,-24.0,11.177371541501977,0.6640316205533597,22.0,-14.467022308438409,0.20562560620756548,-25.644393849940386
dev_ema_1000,200,9781,-0.3494428081458867,0.3494428081458867,-0.4252988398988341,0.41173596695772385,18.92998618637771,-0.3544627338717922,19.018198548205707,-26.053092725043825,11.493360572012257,0.7037793667007151,25.836991028076227,-17.67926455566905,0.1787538304392237,-29.172625127681307
dev_roll_mean_500,200,9781,-0.3488443508072803,0.3488443508072803,-0.4619777501019171,0.36963130082150786,17.39718666696471,-0.3544627338717922,19.018198548205707,-23.034999999999854,11.46220633299285,0.6741573033707865,22.69499999999971,-15.075587334014301,0.1920326864147089,-26.53779366700715
book_wap_edge_L3,1,9999,0.34883906156754885,0.34883906156754885,1.1120062941880569,0.018705891299797443,0.6873908341443083,-0.0042004200420042,1.6765676567656767,-0.35365853658549895,-0.8481518481518482,0.2897102897102897,0.35365853658549895,0.9354684512428298,0.5420650095602294,1.783620299394678
z_global_mean,100,9900,-0.3467670507550851,0.3467670507550851,-6.1055573539701165,0.0038074064550987644,1.0033780056199049,-0.19914141414141415,14.271262626262626,-1.3803539920232795,14.222055888223553,0.780439121756487,1.3438652467983165,-13.60109561752988,0.22808764940239043,-27.823151505753433
dev_global_mean,100,9900,-0.34676705075508507,0.34676705075508507,-0.24105618561469666,0.09643535353470743,25.41391727991808,-0.19914141414141415,14.271262626262626,-34.962100000000646,14.222055888223553,0.780439121756487,34.037899999999354,-13.60109561752988,0.22808764940239043,-27.823151505753433
dev_roll_mean_200,200,9781,-0.34012110158428976,0.34012110158428976,-0.5707269938330696,0.15786243171992095,13.730095292292312,-0.3544627338717922,19.018198548205707,-18.479999999999563,11.246680286006129,0.669050051072523,17.80249999999978,-15.755362614913176,0.21041879468845762,-27.002042900919307
dev_ema_200,200,9781,-0.3388404066549226,0.3388404066549226,-0.6896937177147874,0.16161819989165235,11.31898052218957,-0.3544627338717922,19.018198548205707,-15.462876976038388,10.493360572012257,0.6435137895812053,14.53816899024605,-16.43309499489275,0.19918283963227784,-26.926455566905005
dev_roll_median_200,200,9781,-0.3378234188426471,0.3378234188426471,-0.5480486653425025,-0.033151007054493406,14.201656914932286,-0.3544627338717922,19.018198548205707,-19.0,11.784708249496981,0.6770623742454729,18.0,-15.41403345724907,0.21096654275092938,-27.198741706746052
imbalance_L2,1,9999,0.33299902164447537,0.33299902164447537,12.026033149215877,0.0009562007880506331,0.06067453179505976,-0.0042004200420042,1.6765676567656767,0.0,-0.08269603344549811,0.3955338023860508,0.0,0.05962183592558707,0.4127274575581986,0.14231786937108518
dev_roll_median_1000,200,9781,-0.32782732522943736,0.32782732522943736,-0.35254130373570974,0.6375881811675698,21.42414664887339,-0.3544627338717922,19.018198548205707,-30.0,7.300709939148073,0.6288032454361054,27.5,-17.837537840565087,0.18062563067608475,-25.13824777971316
imbalance_L3,1,9999,-0.32774534232728364,0.32774534232728364,-42.405810897448376,-0.0002551762325109814,0.016935461230795035,-0.0042004200420042,1.6765676567656767,0.0,0.05962183592558707,0.4127274575581986,0.0,-0.08269603344549811,0.3955338023860508,-0.14231786937108518
z_roll_mean_1000,200,9781,-0.322911872025456,0.322911872025456,-5.806486486208891,0.10969332557608902,1.2812650542011943,-0.3544627338717922,19.018198548205707,-1.6099010635974484,10.848314606741573,0.6659856996935649,1.7964117781792865,-15.879979570990807,0.21654749744637386,-26.72829417773238
z_roll_mean_200,200,9781,-0.32288893012446357,0.32288893012446357,-5.402740420401149,0.02594918797977206,1.3769159869546332,-0.3544627338717922,19.018198548205707,-1.818345804258659,11.348314606741573,0.6261491317671093,1.8078859696734302,-13.896322778345251,0.2512768130745659,-25.244637385086826
dev_ema_1000,1000,8981,-0.3205933101940071,0.3205933101940071,-0.598813347770445,0.4751416818208758,19.036725503253486,1.9289054670972052,29.12721300523327,-25.807839728706313,11.502780867630701,0.6941045606229144,26.375779348281867,-34.20800889877642,0.27697441601779754,-45.71078976640712
dev_roll_mean_1000,200,9781,-0.3158309357328135,0.3158309357328135,-0.3354112003730842,0.4753711748705627,21.694292658419112,-0.3544627338717922,19.018198548205707,-30.69036427732135,7.72267620020429,0.6149131767109295,27.691000000000713,-18.671092951991827,0.1644535240040858,-26.393769152196118
book_wap_edge_L2,1,9999,0.31436964717231025,0.31436964717231025,1.5054786858242282,0.01241623094899747,0.457564022403736,-0.0042004200420042,1.6765676567656767,-0.35365853658549895,-0.8481518481518482,0.2897102897102897,0.35365853658549895,0.9354684512428298,0.5420650095602294,1.783620299394678
imbalance_L1,1,9999,0.29981811296189087,0.29981811296189087,11.21900389714537,0.0008619295219209753,0.05855843214482543,-0.0042004200420042,1.6765676567656767,0.0,-0.0798940181392031,0.3959033934576582,0.0,0.05791505791505792,0.41261938630359685,0.13780907605426101
micro_edge_L1,1,9999,0.2983484308174657,0.2983484308174657,2.830017064682823,0.0009325029614562534,0.2310045725562085,-0.0042004200420042,1.6765676567656767,0.0,-0.0798940181392031,0.3959033934576582,0.0,0.05791505791505792,0.41261938630359685,0.13780907605426101
dev_ema_1000,500,9481,-0.28879957181533783,0.28879957181533783,-0.42930280215228583,-0.02626361171626608,19.012878888249862,0.7568294483704251,22.76147030903913,-26.205748753820444,14.960484720758693,0.7218124341412012,25.959348530419447,-14.665964172813489,0.38672286617492097,-29.62644889357218
dev_roll_median_500,100,9881,-0.2805013113424616,0.2805013113424616,-0.2855170901578327,-0.018545693755692743,17.37170668698926,-0.2074182775022771,14.290810646695679,-24.0,8.224802371541502,0.633399209486166,22.0,-9.848205625606207,0.21144519883608148,-18.07300799714771
z_roll_mean_500,500,9481,-0.2746204079290505,0.2746204079290505,-6.016853579564047,0.045564466580992065,1.2899664789230276,0.7568294483704251,22.76147030903913,-1.696887368036298,18.33140147523709,0.6828240252897787,1.6694761971642313,-12.228661749209694,0.33719704952581664,-30.560063224446786
dev_ema_1000,100,9881,-0.2711856999859056,0.2711856999859056,-0.25417708695704444,0.3064596306490666,18.865576784130027,-0.2074182775022771,14.290810646695679,-25.96384322121594,10.503033367037412,0.7007077856420627,25.78145532655435,-9.603134479271992,0.27906976744186046,-20.106167846309404
dev_ema_100,200,9781,-0.270382578585184,0.270382578585184,-0.7257101468104123,0.07341491634705506,8.5838851552945,-0.3544627338717922,19.018198548205707,-11.292302806090447,9.631256384065372,0.6455566905005107,10.989000202696843,-13.633299284984679,0.26149131767109296,-23.26455566905005
z_roll_mean_500,100,9881,-0.27027289704302504,0.27027289704302504,-3.6993040941795403,0.05893575981789857,1.2918799694325636,-0.2074182775022771,14.290810646695679,-1.6909796033709925,9.899898887765419,0.679474216380182,1.6779411863088265,-8.250758341759353,0.28311425682507585,-18.15065722952477
dev_roll_mean_500,100,9881,-0.26910028610851633,0.26910028610851633,-0.2737048769357651,0.209185786189168,17.384865077588756,-0.2074182775022771,14.290810646695679,-22.953999999999724,8.683013144590495,0.6663296258847321,22.60399999999936,-9.809403437815975,0.21739130434782608,-18.49241658240647
ask_gap_12,1,9999,0.2687088944311263,0.2687088944311263,0.6065686175699234,2.6161616161616164,0.9707065893148847,-0.0042004200420042,1.6765676567656767,2.0,-0.2927028128821851,0.3562984101100693,3.0,0.2737090123699195,0.4547418024739839,0.5664118252521047
dev_ema_500,100,9881,-0.267811364246944,0.267811364246944,-0.30936243517115686,0.18312758238024185,15.307389215809426,-0.2074182775022771,14.290810646695679,-20.697508623465183,8.950960566228513,0.6744186046511628,20.206845181137396,-9.840748230535894,0.23559150657229525,-18.791708796764407
dev_ema_500,500,9481,-0.2659621300278433,0.2659621300278433,-0.48892472452412566,-0.01927522877928991,15.374211904433551,0.7568294483704251,22.76147030903913,-21.06967678912224,14.845626975763961,0.667017913593256,20.198236798967628,-13.683877766069546,0.36880927291886195,-28.529504741833506
dev_roll_median_1000,100,9881,-0.265773533057314,0.265773533057314,-0.2202001714855734,0.5351938062949094,21.341934255796282,-0.2074182775022771,14.290810646695679,-29.5,7.387878787878788,0.6323232323232323,27.5,-10.697780020181634,0.2462159434914228,-18.085658808060423
dev_roll_median_500,500,9481,-0.2651122493791104,0.2651122493791104,-0.4301529350970113,-0.3112804556481384,17.41894965471054,0.7568294483704251,22.76147030903913,-24.0,15.895750988142293,0.6531620553359684,22.0,-11.03150826446281,0.35020661157024796,-26.927259252605104
dev_roll_median_1000,1000,8981,-0.26495196580506775,0.26495196580506775,-0.43223089932420355,0.917603830308429,21.7961907488892,1.9289054670972052,29.12721300523327,-30.0,7.219631236442516,0.6052060737527115,28.0,-31.733879222108495,0.3029682702149437,-38.95351045855101
dev_roll_median_1000,500,9481,-0.25415834268393633,0.25415834268393633,-0.3322908059687863,0.26083746440248917,21.617282833034068,0.7568294483704251,22.76147030903913,-30.0,10.553245436105477,0.665314401622718,28.0,-11.942681678607984,0.4124872057318321,-22.49592711471346
book_wap_edge_L3,2,9998,0.2539508844138786,0.2539508844138786,1.0630063878404807,0.018707762263120088,0.6874251876792812,-0.008401680336067214,2.2658531706341267,-0.35365853658549895,-0.6903096903096904,0.36063936063936064,0.35365853658549895,0.8814531548757171,0.5382409177820268,1.5717628451854075
ask_size_3,1,9999,0.25391694712970353,0.25391694712970353,0.1598702506484569,0.48304830483048306,3.4802456940257875,-0.0042004200420042,1.6765676567656767,0.0,-0.08269603344549811,0.3955338023860508,0.0,-0.0042004200420042,0.40644064406440644,0.07849561340349391
dev_roll_median_200,500,9481,-0.2537716077450768,0.2537716077450768,-0.5017684889894218,-0.1418890412403755,14.294030581339214,0.7568294483704251,22.76147030903913,-19.0,10.591549295774648,0.6338028169014085,18.5,-14.918324607329843,0.32774869109947646,-25.50987390310449
dev_roll_mean_1000,100,9881,-0.2524407580381322,0.2524407580381322,-0.20664672353026506,0.39638705206041625,21.60084062942687,-0.2074182775022771,14.290810646695679,-30.58563535911526,6.880182002022245,0.6390293225480284,27.64099999999962,-10.531344792719919,0.25075834175935285,-17.411526794742166
z_roll_mean_200,500,9481,-0.2517501245694124,0.2517501245694124,-5.178020429897503,0.009220386204771003,1.3741084000110972,0.7568294483704251,22.76147030903913,-1.8341309792598244,12.44204425711275,0.6775553213909379,1.7858420796060073,-13.330347734457323,0.3540569020021075,-25.772391991570075
dev_roll_mean_1000,500,9481,-0.24843401203160206,0.24843401203160206,-0.3214575385326441,0.01857783581995338,21.842507728407124,0.7568294483704251,22.76147030903913,-31.131999999999607,10.646469968387777,0.667017913593256,27.985000000000582,-12.437302423603793,0.4172813487881981,-23.08377239199157
