event,count_all,count_usable,count_sampled,future_ret_1_mean,future_ret_1_hit_up,future_abs_ret_1_mean,future_ret_2_mean,future_ret_2_hit_up,future_abs_ret_2_mean,future_ret_3_mean,future_ret_3_hit_up,future_abs_ret_3_mean,future_ret_5_mean,future_ret_5_hit_up,future_abs_ret_5_mean,future_ret_10_mean,future_ret_10_hit_up,future_abs_ret_10_mean,future_ret_20_mean,future_ret_20_hit_up,future_abs_ret_20_mean,future_ret_50_mean,future_ret_50_hit_up,future_abs_ret_50_mean,future_ret_100_mean,future_ret_100_hit_up,future_abs_ret_100_mean,future_ret_200_mean,future_ret_200_hit_up,future_abs_ret_200_mean,future_ret_500_mean,future_ret_500_hit_up,future_abs_ret_500_mean,future_ret_1000_mean,future_ret_1000_hit_up,future_abs_ret_1000_mean
tight_spread_bottom_10pct,9873,9775,200,0.002301790281329923,0.40726342710997443,1.6661381074168797,0.00608695652173913,0.4359079283887468,2.2536572890025575,0.011253196930946292,0.44849104859335037,2.728081841432225,0.01391304347826087,0.46322250639386187,3.4705882352941178,0.016214833759590794,0.47631713554987215,4.838823529411765,0.015959079283887467,0.4813299232736573,6.829769820971867,0.04578005115089514,0.4724296675191816,10.258158567774936,0.06047560475604756,0.4691471914719147,14.17640426404264,-0.03148301574150787,0.49347555923777964,19.275787075393538,0.3834811411475585,0.5138369483919222,24.623036649214658,3.1224466764473537,0.582665613361923,29.842342850694052
wide_spread_top_10pct,9397,9301,200,-0.01994409203311472,0.40113966240189225,1.5827867971185894,-0.020266637995914417,0.4302763143747984,2.193151274056553,-0.02134179120524675,0.44274809160305345,2.679873131921299,-0.02988925921943877,0.4580152671755725,3.4326416514353295,-0.02666379959144178,0.4732824427480916,4.817546500376304,-0.06203634017847543,0.4770454789807548,6.7934630684872594,-0.13208257176647673,0.4664014622083647,10.16777765831631,-0.2174873397263226,0.46158819092770176,14.091962073052473,-0.5715918989547039,0.4833405923344948,19.304932491289197,-0.6269109712230215,0.5011241007194245,24.49539118705036,1.5500356125356125,0.5644586894586895,29.74198717948718
high_bid_imbalance_top_10pct,9861,9762,200,0.05567506658471625,0.4138496209793075,1.6330157754558492,0.05280680188485966,0.44089325957795533,2.232278221675886,0.05357508707232125,0.4522638803523868,2.7104077033394796,0.04742880557262856,0.46609301372669537,3.4552345830772384,0.04973366113501332,0.4785904527760705,4.833691866420815,0.04491907396025405,0.48186846957590657,6.8220139315714,0.030475312435976235,0.4715222290514239,10.231970907600902,0.0292547731471977,0.46797372202833093,14.158899609936357,-0.20460437623146324,0.490096443015659,19.34605413253137,0.08454545454545455,0.5100534759358288,24.61096256684492,2.6238578680203046,0.5758601240834743,29.90011280315849
high_ask_imbalance_bottom_10pct,9836,9739,200,-0.07054112331861588,0.3986035527261526,1.6220351165417395,-0.06684464524078447,0.4272512578293459,2.2214806448300646,-0.06622856556114591,0.440702330834788,2.7015093952151146,-0.06222404764349523,0.4571311222918164,3.447889927097238,-0.05765479001950919,0.47253311428278055,4.83401786631071,-0.06340486702946914,0.47828319129274055,6.817178355067256,-0.05924632919190882,0.46955539583119416,10.218092206592052,-0.09162465274205166,0.46506842267723014,14.137308365058134,-0.2859889824342584,0.4889304646086685,19.31529986487891,0.03651082993780828,0.5084709414539996,24.646740295946817,2.598721430187825,0.5758090065625707,29.900147092102287
large_up_move,470,466,200,-0.5836909871244635,0.33476394849785407,1.9270386266094421,-0.6459227467811158,0.3562231759656652,2.4206008583690988,-0.7124463519313304,0.34763948497854075,2.929184549356223,-0.7360515021459227,0.3969957081545064,3.5643776824034337,-1.4227467811158798,0.388412017167382,5.103004291845494,-0.8615879828326181,0.4270386266094421,6.934549356223176,-0.6158798283261803,0.43776824034334766,10.71244635193133,-0.23225806451612904,0.44946236559139785,14.92258064516129,0.2019650655021834,0.4781659388646288,18.87008733624454,0.15688487584650113,0.5146726862302483,24.22234762979684,1.2905569007263922,0.5520581113801453,29.736077481840194
large_down_move,504,501,200,0.937125748502994,0.5329341317365269,2.1467065868263475,0.873253493013972,0.530938123752495,2.539920159680639,0.9500998003992016,0.5548902195608783,3.035928143712575,0.8792415169660679,0.530938123752495,3.68562874251497,0.9271457085828343,0.5429141716566867,4.937125748502994,1.0419161676646707,0.5089820359281437,6.730538922155689,1.4580838323353293,0.5449101796407185,10.573852295409182,2.136726546906188,0.4930139720558882,14.360279441117765,1.9647177419354838,0.5100806451612904,18.525201612903224,2.878125,0.56875,25.732291666666665,5.405973451327434,0.6194690265486725,30.974557522123895
spread_tightened,687,682,200,0.21774193548387097,0.48826979472140764,2.754398826979472,0.15689149560117302,0.4838709677419355,3.032258064516129,0.1627565982404692,0.4912023460410557,3.3152492668621703,0.23093841642228738,0.5117302052785924,3.9186217008797652,0.054252199413489736,0.4868035190615836,5.146627565982405,0.2829912023460411,0.5043988269794721,7.145161290322581,0.6304985337243402,0.4897360703812317,10.75366568914956,0.9860499265785609,0.49926578560939794,14.592511013215859,1.1246312684365782,0.5265486725663717,19.879793510324482,5.374811463046757,0.5580693815987934,25.406485671191554,10.763033175355451,0.6461295418641391,31.635071090047393
spread_widened,674,668,200,-0.04266467065868264,0.4251497005988024,1.5546407185628743,-0.07859281437125748,0.41467065868263475,2.2103293413173652,-0.14595808383233533,0.4176646706586826,2.7043413173652695,-0.027694610778443114,0.4595808383233533,3.3989520958083834,-0.27395209580838326,0.46706586826347307,4.842814371257485,0.06062874251497006,0.45808383233532934,6.777694610778443,0.4214071856287425,0.4880239520958084,10.747754491017965,0.7571214392803598,0.4962518740629685,14.28335832083958,1.045933734939759,0.5135542168674698,19.713102409638555,4.950693374422188,0.5485362095531587,25.03081664098613,9.932258064516128,0.635483870967742,31.374193548387098
bid_size_increased,4211,4170,200,0.03357314148681055,0.41294964028776976,1.6201438848920864,0.06067146282973621,0.4455635491606715,2.222062350119904,0.05383693045563549,0.45179856115107914,2.719064748201439,0.03741007194244604,0.4712230215827338,3.4767386091127097,0.05491606714628297,0.48369304556354914,4.8810551558753,0.05083932853717026,0.48201438848920863,6.844124700239808,0.014628297362110312,0.46954436450839326,10.183453237410072,-0.0829127613554434,0.46599375150204275,14.163902907954819,-0.07475728155339806,0.4936893203883495,19.306310679611652,0.26189879759519036,0.5117735470941884,24.664704408817634,3.2199576495500266,0.5825833774483854,29.832980412916886
ask_size_increased,4209,4170,200,-0.09040767386091127,0.3971223021582734,1.619904076738609,-0.05755395683453238,0.43213429256594726,2.2093525179856117,-0.07338129496402877,0.439568345323741,2.694484412470024,-0.08441247002398082,0.46258992805755395,3.456115107913669,-0.06798561151079137,0.47553956834532374,4.879496402877698,-0.06942446043165468,0.4767386091127098,6.841846522781775,-0.046762589928057555,0.4676258992805755,10.20095923261391,-0.13518385003604902,0.4647921172795001,14.190218697428502,-0.1930080116533139,0.4904102937606215,19.31731002670551,0.14335839598997493,0.5110275689223057,24.629573934837094,3.015199577055247,0.578112609040444,29.818265926513348
