condition,count,pct,future_ret_1_mean,future_ret_1_hit_up,future_abs_ret_1_mean,future_ret_2_mean,future_ret_2_hit_up,future_abs_ret_2_mean,future_ret_3_mean,future_ret_3_hit_up,future_abs_ret_3_mean,future_ret_5_mean,future_ret_5_hit_up,future_abs_ret_5_mean,future_ret_10_mean,future_ret_10_hit_up,future_abs_ret_10_mean,future_ret_20_mean,future_ret_20_hit_up,future_abs_ret_20_mean,future_ret_50_mean,future_ret_50_hit_up,future_abs_ret_50_mean,future_ret_100_mean,future_ret_100_hit_up,future_abs_ret_100_mean,future_ret_200_mean,future_ret_200_hit_up,future_abs_ret_200_mean,future_ret_500_mean,future_ret_500_hit_up,future_abs_ret_500_mean,future_ret_1000_mean,future_ret_1000_hit_up,future_abs_ret_1000_mean
mid_changed,8263,0.8263,0.013435003631082063,0.41975308641975306,1.6647300895666908,0.023181212928216923,0.43771940443045637,2.242525118024452,0.04588377723970944,0.45581113801452783,2.7322033898305085,0.051822254510231265,0.46531057028695966,3.4460588448964766,0.10374273255813954,0.4836482558139535,4.802143895348837,0.16886895381258335,0.4931506849315068,6.7443326463813795,0.3825997081712062,0.5040126459143969,10.765989785992218,0.7452956989247311,0.5024437927663734,14.443609481915933,1.2520666255397903,0.5204194941394201,19.010857495373227,3.099681933842239,0.5022900763358779,26.065330788804072,6.193602467811159,0.529774678111588,34.38230954935622
bid_changed,8045,0.8045,-0.0020512182993535555,0.41807558428642466,1.6581924415713576,0.009014049484023375,0.43553400472460524,2.2304488374984457,0.0328898284008953,0.45374285003730414,2.725503606068142,0.03824151224972019,0.46325083944782985,3.438067404551673,0.08074147797959691,0.480343368997263,4.798457327693456,0.14188768521977338,0.49122151662308555,6.757253144066741,0.3713464901324007,0.5036222832875343,10.797152135898077,0.7708620906010791,0.5033253858702472,14.480988831722927,1.2979343555949816,0.5209732606767203,19.003675072867825,3.118216293971492,0.5022884791421472,25.993461488165295,6.124569143802565,0.5306769612574107,34.27016407003998
ask_changed,8038,0.8038,0.019036954087346025,0.42043050889635436,1.6600721662311808,0.02893230462916874,0.4381533101045296,2.2345072175211547,0.05469819539514623,0.4566272557560672,2.722028624766646,0.05719442369927807,0.46564600448095594,3.4386980333582273,0.10521728302826547,0.48375046694060514,4.797036483625949,0.1840727816550349,0.4930209371884347,6.750373878364905,0.39975,0.5045,10.75575,0.7866474061047607,0.5029518904660218,14.450759954779551,1.3291893949004185,0.5220093872891032,18.998477736902196,3.0885819038889615,0.5017677098337043,26.02023045698573,6.019698645286149,0.5293060547414985,34.31027094277025
spread_changed,1446,0.1446,0.05255878284923928,0.45435684647302904,2.1618257261410787,0.0636237897648686,0.4598893499308437,2.6659751037344397,0.05186721991701245,0.4723374827109267,3.08298755186722,0.029391424619640387,0.47441217150760717,3.705048409405256,0.3160442600276625,0.5193637621023514,5.017980636237898,0.58719723183391,0.5169550173010381,6.578200692041523,0.6068941504178273,0.516016713091922,10.447423398328691,0.556333100069979,0.5087473757872638,13.890132960111966,0.5843881856540084,0.5161744022503516,18.671589310829816,3.8586182336182335,0.5192307692307693,27.93482905982906,10.3640059127864,0.5447154471544715,35.98558758314856
size_changed_no_price_change,1459,0.1459,0.017477724468814255,0.4043865661411926,1.5952707333790268,0.027416038382453736,0.44139821795750517,2.211788896504455,-0.06442769019876628,0.44139821795750517,2.6257710760795065,0.00102880658436214,0.4609053497942387,3.4379286694101507,-0.08470507544581618,0.4670781893004115,4.9687928669410155,-0.0859106529209622,0.47766323024054985,6.9628865979381445,-0.20206896551724138,0.49379310344827587,11.216551724137931,0.3911988911988912,0.5024255024255024,14.533957033957034,1.9039270687237027,0.5357643758765779,18.85203366058906,3.7271075581395348,0.5050872093023255,26.1609738372093,5.435521235521236,0.522007722007722,34.36138996138996
bid_up,4051,0.4051,-0.12086419753086419,0.40271604938271605,1.7030864197530864,-0.0874074074074074,0.42419753086419754,2.268148148148148,-0.060987654320987655,0.44049382716049384,2.7661728395061727,-0.06705359347987157,0.4541862188194616,3.432575944677698,0.01680672268907563,0.476767177459219,4.77137913989125,0.0021023992085085334,0.4882512985406876,6.76712837002226,0.19360436291522062,0.49900842835894893,10.779375309866138,0.5863828727906398,0.5003734129947722,14.48456559621608,0.7293658782083543,0.5083039758429794,18.8657523905385,2.387012987012987,0.49948051948051947,26.045714285714286,5.430350301039956,0.5268199233716475,34.03407224958949
bid_down,3994,0.3994,0.11842764146219328,0.43365047571357035,1.612669003505258,0.10681192086150763,0.4470323065364388,2.1922113698973202,0.1281312625250501,0.46718436873747493,2.6842434869739478,0.14504008016032063,0.4724448897795591,3.4436372745490984,0.14554108216432865,0.48396793587174347,4.8259018036072145,0.2836008024072217,0.49423269809428283,6.747241725175527,0.5518630412890232,0.5083081570996979,10.81520644511581,0.9583755060728745,0.5063259109311741,14.477353238866396,1.874776614756191,0.5338269083482257,19.143604799591525,3.8596260205425335,0.5051356333947854,25.940479325783514,6.829397054737427,0.5345929424840233,34.50986385106974
ask_up,4040,0.404,-0.09061648923000742,0.4060410992820005,1.5976726912602128,-0.07638029215152266,0.4256003961376578,2.179376083188908,-0.04530824461500371,0.4431790047041347,2.6835850458034165,-0.06983655274888559,0.4554234769687964,3.3803863298662704,0.00842627013630731,0.4770755885997522,4.734076827757125,0.0031001984126984125,0.48933531746031744,6.701264880952381,0.13550472401790153,0.49676777722526105,10.702884137245151,0.4092384519350811,0.4941323345817728,14.44294631710362,0.6752902574457345,0.5053003533568905,18.871403331650683,2.3719385096404375,0.4989577905158937,26.004299114121938,5.358674731921914,0.525982952983228,34.04660434423976
ask_down,3998,0.3998,0.12981490745372687,0.43496748374187094,1.7231115557778889,0.13535151363522643,0.45083812859644734,2.2902176632474354,0.15578078078078078,0.4702202202202202,2.760885885885886,0.18556056056056056,0.47597597597597596,3.4976226226226226,0.20295295295295296,0.4904904904904905,4.86061061061061,0.36685871743486975,0.4967434869739479,6.7999749498997994,0.6669180492709904,0.5123177476118652,10.809200603318251,1.1687310414560161,0.5118806875631952,14.458670374115268,1.989926039275695,0.5388931395052282,19.12688089773017,3.8125822584890763,0.5046064753882601,26.036325348775993,6.6880733944954125,0.532666110647762,34.57686961356686
spread_tightened,723,0.0723,-0.017980636237897647,0.44813278008298757,2.690179806362379,0.07607192254495158,0.4702627939142462,3.112033195020747,0.024896265560165973,0.47579529737206083,3.4481327800829877,0.012448132780082987,0.4633471645919779,3.9889349930843707,0.28769017980636236,0.5103734439834025,5.2337482710926695,0.6011080332409973,0.518005540166205,6.883656509695291,0.5278551532033426,0.5181058495821727,10.653203342618385,0.5091036414565826,0.5126050420168067,14.027310924369749,0.5182841068917018,0.5246132208157525,18.92053445850914,3.9337606837606836,0.5185185185185185,28.20014245014245,10.345642540620384,0.5465288035450517,35.85081240768095
spread_widened,723,0.0723,0.12309820193637622,0.4605809128630705,1.6334716459197787,0.051175656984785614,0.44951590594744123,2.219917012448133,0.07883817427385892,0.46887966804979253,2.7178423236514524,0.04633471645919779,0.4854771784232365,3.421161825726141,0.34439834024896265,0.5283540802213001,4.802213001383126,0.5733056708160442,0.5159059474412172,6.273167358229599,0.685933147632312,0.5139275766016713,10.241643454038996,0.6034965034965035,0.5048951048951049,13.753146853146854,0.650492264416315,0.5077355836849508,18.422644163150494,3.7834757834757835,0.51994301994302,27.66951566951567,10.382396449704142,0.5428994082840237,36.12056213017752
bid_size_increased,4223,0.4223,0.0780251006393559,0.4226852948141132,1.6060857210513853,0.13465182378019896,0.450734249171009,2.207129322595926,0.136783514921838,0.467550923732828,2.6877072477498816,0.14238332148779909,0.4728737266050699,3.4399431414356787,0.17535545023696683,0.4886255924170616,4.808530805687203,0.14216267488736067,0.4939530471899455,6.768437277685559,0.3640256959314775,0.5001189626457292,10.773019271948607,0.926829268292683,0.5031085604973696,14.407221425155427,1.7253198165580497,0.5257060101375814,18.859763456432535,3.42560338392635,0.5078377705896989,25.8276934560836,6.046661409043113,0.5283911671924291,34.28009989484753
ask_size_increased,4216,0.4216,-0.06285578747628083,0.4077324478178368,1.607685009487666,0.000830367734282325,0.4372479240806643,2.196797153024911,0.0033214709371293,0.45504151838671414,2.681376037959668,0.004152823920265781,0.46298054105363073,3.43984337921215,0.03358651792072158,0.4806551151198671,4.8054830287206265,0.02980997624703088,0.48931116389548696,6.748574821852731,0.23481057898498928,0.4960686204431737,10.749463902787706,0.8536526946107784,0.501317365269461,14.390419161676647,1.6480048367593712,0.5233373639661427,18.84316807738815,3.411867364746946,0.5068561455996011,25.798304662179007,5.890279241306638,0.5268703898840885,34.293598524762906
