feature,bucket,count,feature_min,feature_mean,feature_max,future_ret_1_mean,future_ret_1_hit_up,future_abs_ret_1_mean,future_ret_2_mean,future_ret_2_hit_up,future_abs_ret_2_mean,future_ret_3_mean,future_ret_3_hit_up,future_abs_ret_3_mean,future_ret_5_mean,future_ret_5_hit_up,future_abs_ret_5_mean,future_ret_10_mean,future_ret_10_hit_up,future_abs_ret_10_mean,future_ret_20_mean,future_ret_20_hit_up,future_abs_ret_20_mean,future_ret_50_mean,future_ret_50_hit_up,future_abs_ret_50_mean,future_ret_100_mean,future_ret_100_hit_up,future_abs_ret_100_mean,future_ret_200_mean,future_ret_200_hit_up,future_abs_ret_200_mean,future_ret_500_mean,future_ret_500_hit_up,future_abs_ret_500_mean,future_ret_1000_mean,future_ret_1000_hit_up,future_abs_ret_1000_mean
spread,"(6.999, 16.0]",9873,7.0,15.718727843613896,16.0,0.0021272285251215557,0.4073136142625608,1.6662277147487845,0.0053186100699017325,0.43612602573194204,2.255242629926046,0.009929078014184398,0.4482269503546099,2.731306990881459,0.011349817592217268,0.46291041751114714,3.4759829752736118,0.016779884416506134,0.4761228835040049,4.8507046537564635,0.012635745458236071,0.4814777225210596,6.81959809195169,0.02611218568665377,0.4716481726560114,10.245800671892496,0.06827945990180033,0.46941489361702127,14.157477495908347,-0.04759198015708971,0.4928689541132699,19.254185613890037,0.2369122507730035,0.5127412304083591,24.71628105341721,3.008501294899223,0.5813534511879292,29.882051570769057
spread,"(16.0, 17.0]",127,17.0,17.0,17.0,-0.1732283464566929,0.4881889763779528,1.6141732283464567,-0.42913385826771655,0.3779527559055118,2.2716535433070866,-0.7874015748031497,0.3700787401574803,2.9448818897637796,-0.9448818897637795,0.41732283464566927,3.2992125984251968,-1.2874015748031495,0.44881889763779526,5.035433070866142,-1.4173228346456692,0.41732283464566927,6.409448818897638,-4.137795275590551,0.33070866141732286,8.807086614173228,-6.854838709677419,0.2661290322580645,12.669354838709678,-15.778225806451612,0.21774193548387097,22.963709677419356,-20.75206611570248,0.19008264462809918,23.462809917355372,-29.668067226890756,0.12605042016806722,32.752100840336134
imbalance_L1,"(-0.58, 0.0]",9836,-0.5789473684210527,-0.004141231855153962,0.0,-0.07158108795119471,0.398576512455516,1.6217590238942552,-0.06802928615009152,0.4273947528981086,2.223001830384381,-0.06773110952913658,0.4404556086647005,2.705176446659209,-0.06510019326619876,0.4568202624351541,3.4540738480317366,-0.05683899857520863,0.47231833910034604,4.846682271524527,-0.06672779136104319,0.4783007334963325,6.806132844335778,-0.08010626341064678,0.4686829467661183,10.207418003473997,-0.08343602382419388,0.4653933045799959,14.119788457588827,-0.300155601659751,0.4883817427385892,19.294035269709543,-0.1014446227929374,0.5074371321562333,24.734510433386838,2.491080501298408,0.5745737834481202,29.938071581799708
imbalance_L1,"(0.0, 0.579]",164,0.047619047619047616,0.30033693586134336,0.5789473684210527,4.286585365853658,0.9939024390243902,4.2926829268292686,4.067073170731708,0.9146341463414634,4.201219512195122,4.048780487804878,0.8536585365853658,4.463414634146342,3.8536585365853657,0.7926829268292683,4.652439024390244,3.417682926829268,0.6829268292682927,5.234756097560975,3.6554878048780486,0.6219512195121951,7.307926829268292,3.1595092024539877,0.5398773006134969,11.429447852760736,3.888888888888889,0.5555555555555556,15.283950617283951,2.978125,0.55,19.728125,4.251612903225807,0.5806451612903226,22.638709677419357,7.863636363636363,0.6223776223776224,28.8006993006993
imbalance_L2,"(-0.473, 0.0]",9833,-0.4716981132075472,-0.004445613361377447,0.0,-0.07287428803905614,0.39839300244100895,1.6209825061025225,-0.06957583155324992,0.42722001830942935,2.222154409520903,-0.06907426246185147,0.4402848423194303,2.704679552390641,-0.06659544159544159,0.45665445665445664,3.4536528286528285,-0.05833248498422071,0.4722589840171027,4.846177338898504,-0.0687353510649139,0.47814124121063895,6.806226434321818,-0.08232829108748978,0.4686222403924775,10.208043744889615,-0.08402670775552132,0.46533127889060094,14.122650231124807,-0.3034139254954861,0.48832624260662033,19.294801286707482,-0.09955041746949261,0.5073859987154785,24.731106829372724,2.4988705669753783,0.5746555229274904,29.939123559972895
imbalance_L2,"(0.0, 0.455]",167,0.17857142857142858,0.3196478344225287,0.45454545454545453,4.2844311377245505,0.9940119760479041,4.290419161676646,4.083832335329341,0.9161676646706587,4.2155688622754495,4.053892215568863,0.8562874251497006,4.461077844311378,3.87125748502994,0.7964071856287425,4.655688622754491,3.44311377245509,0.6826347305389222,5.25748502994012,3.7065868263473054,0.6287425149700598,7.293413173652695,3.2319277108433737,0.5421686746987951,11.370481927710843,3.8515151515151516,0.5575757575757576,15.093939393939394,3.1104294478527605,0.5521472392638037,19.67484662576687,4.056962025316456,0.5822784810126582,22.879746835443036,7.280821917808219,0.6164383561643836,28.76027397260274
imbalance_L3,"(-0.133, 0.0]",9859,-0.13157894736842105,-0.0014325926033092276,0.0,0.05589369040373301,0.41397849462365593,1.6327855548792858,0.052348584762098,0.44110784214263976,2.2339454194988333,0.052810470779220776,0.45211038961038963,2.714437905844156,0.045210066977877,0.4658006900750964,3.4617921656180233,0.049649710630520864,0.4783226723525231,4.845466544826886,0.04040044719991869,0.48185791238947046,6.811312125215977,0.009684983178713427,0.47058823529411764,10.220307880517892,0.04216620555384773,0.46828568500870993,14.137667793831335,-0.21552795031055902,0.489648033126294,19.32536231884058,-0.05188427458097577,0.5090210312800256,24.6993701291769,2.517056969151092,0.5746453501463634,29.936106732717857
imbalance_L3,"(0.0, 0.139]",141,0.0425531914893617,0.0865474628311998,0.1388888888888889,-3.9148936170212765,0.014184397163120567,3.9574468085106385,-3.673758865248227,0.03546099290780142,3.7588652482269502,-3.7056737588652484,0.10638297872340426,4.102836879432624,-3.2163120567375887,0.2198581560283688,4.308510638297872,-3.4539007092198584,0.2978723404255319,5.382978723404255,-3.2127659574468086,0.3971631205673759,7.028368794326241,-2.5815602836879434,0.41843971631205673,10.72340425531915,-4.212765957446808,0.36879432624113473,14.21985815602837,-2.392857142857143,0.4714285714285714,17.62857142857143,1.481203007518797,0.48120300751879697,24.76691729323308,7.046610169491525,0.6271186440677966,28.70762711864407
micro_edge_L1,"(-2.606, 0.0]",9836,-2.605263157895024,-0.017447057530465895,0.0,-0.07158108795119471,0.398576512455516,1.6217590238942552,-0.06802928615009152,0.4273947528981086,2.223001830384381,-0.06773110952913658,0.4404556086647005,2.705176446659209,-0.06510019326619876,0.4568202624351541,3.4540738480317366,-0.05683899857520863,0.47231833910034604,4.846682271524527,-0.06672779136104319,0.4783007334963325,6.806132844335778,-0.08010626341064678,0.4686829467661183,10.207418003473997,-0.08343602382419388,0.4653933045799959,14.119788457588827,-0.300155601659751,0.4883817427385892,19.294035269709543,-0.1014446227929374,0.5074371321562333,24.734510433386838,2.491080501298408,0.5745737834481202,29.938071581799708
micro_edge_L1,"(0.0, 2.316]",164,0.18421052631492785,1.1254345041037506,2.315789473685072,4.286585365853658,0.9939024390243902,4.2926829268292686,4.067073170731708,0.9146341463414634,4.201219512195122,4.048780487804878,0.8536585365853658,4.463414634146342,3.8536585365853657,0.7926829268292683,4.652439024390244,3.417682926829268,0.6829268292682927,5.234756097560975,3.6554878048780486,0.6219512195121951,7.307926829268292,3.1595092024539877,0.5398773006134969,11.429447852760736,3.888888888888889,0.5555555555555556,15.283950617283951,2.978125,0.55,19.728125,4.251612903225807,0.5806451612903226,22.638709677419357,7.863636363636363,0.6223776223776224,28.8006993006993
