feature,spread,half_spread,bid_size_1,ask_size_1,bid_size_2,ask_size_2,bid_size_3,ask_size_3,bid_depth_L1,ask_depth_L1,bid_depth_L2,ask_depth_L2,bid_depth_L3,ask_depth_L3,total_depth_L1,total_depth_L2,total_depth_L3,imbalance_L1,imbalance_L2,imbalance_L3,micro_edge_L1,book_wap_edge_L1,book_wap_edge_L2,book_wap_edge_L3,bid_gap_12,ask_gap_12,bid_gap_23,ask_gap_23,mid_change,bid_change,ask_change,spread_change,bid_size_1_change,ask_size_1_change,dev_global_mean,z_global_mean,past_ret_1,past_ret_2,past_ret_3,past_ret_5,past_ret_10,past_ret_20,past_ret_50,roll_vol_ret1_10,dev_roll_mean_10,dev_roll_median_10,z_roll_mean_10,dev_ema_10,roll_vol_ret1_20,dev_roll_mean_20,dev_roll_median_20,z_roll_mean_20,dev_ema_20,roll_vol_ret1_50,dev_roll_mean_50,dev_roll_median_50,z_roll_mean_50,dev_ema_50,roll_vol_ret1_100,dev_roll_mean_100,dev_roll_median_100,z_roll_mean_100,dev_ema_100,roll_vol_ret1_200,dev_roll_mean_200,dev_roll_median_200,z_roll_mean_200,dev_ema_200,roll_vol_ret1_500,dev_roll_mean_500,dev_roll_median_500,z_roll_mean_500,dev_ema_500,roll_vol_ret1_1000,dev_roll_mean_1000,dev_roll_median_1000,z_roll_mean_1000,dev_ema_1000,future_ret_1,future_ret_2,future_ret_3,future_ret_5,future_ret_10,future_ret_20,future_ret_50,future_ret_100,future_ret_200,future_ret_500,future_ret_1000,past_ret_100,past_ret_200,past_ret_500,past_ret_1000
spread,1.0,1.0,0.2184627953259455,0.290059728395202,0.2530550077414022,0.34924925818959185,-0.614067471223655,-0.7528969741783674,0.2184627953259455,0.290059728395202,0.3076816376504116,0.4154741815087905,-0.14195044407683619,-0.18395069958857907,0.266258413368918,0.39222591550107566,-0.16547768538913743,-0.13408089045344926,-0.15038712783586128,0.12260725862862197,-0.0829385275493007,,-0.15962475021566178,-0.17891594469912322,-0.496120007582583,-0.6610594169608465,0.9292623816784875,0.8921442735270599,0.05658417855877533,-0.25294458690633803,0.3366809864642901,0.7082685778292427,0.15047304092051436,0.2049623947423694,0.040753171553430424,0.040753171553430834,0.05658417855877533,0.04427215266679044,0.04747938205883428,0.04641289558422689,0.037794779923677205,0.033555750583380034,0.022169260161438865,-0.07880971703881272,0.047100049363273194,0.048513930576880734,0.03458709228147169,0.05072808091507781,-0.06504887962690618,0.0413743954503644,0.04061063095857714,0.03726082187872716,0.044291450601779796,-0.047580514633837695,0.03260574036967818,0.03235572842888804,0.037091375171878355,0.037023316985514566,-0.0377585816963506,0.03029411148066003,0.027121794582052435,0.03492121718322995,0.03394221720056884,-0.02952812934153487,0.029648327764757773,0.026156193786112992,0.03433238833928296,0.0313738417259695,-0.02128694448171723,0.027657390906100116,0.0249555843712842,0.031580607702785486,0.034436929764916156,-0.013009344066447236,0.03922056168232972,0.03709442915740646,0.040899227587466766,0.04053820784294753,-0.06431946247036806,-0.04939203842950941,-0.04124431775829887,-0.038072117269555394,-0.018210132451558808,-0.019834328117764564,-0.01853288572830473,-0.014485328174335538,-0.0217590701690365,-0.03537744850617964,-0.04527591226244377,0.025074077244316973,0.018752299987648224,0.034134967367347266,0.0374960002887648
half_spread,1.0,1.0,0.2184627953259455,0.290059728395202,0.2530550077414022,0.34924925818959185,-0.614067471223655,-0.7528969741783674,0.2184627953259455,0.290059728395202,0.3076816376504116,0.4154741815087905,-0.14195044407683619,-0.18395069958857907,0.266258413368918,0.39222591550107566,-0.16547768538913743,-0.13408089045344926,-0.15038712783586128,0.12260725862862197,-0.0829385275493007,,-0.15962475021566178,-0.17891594469912322,-0.496120007582583,-0.6610594169608465,0.9292623816784875,0.8921442735270599,0.05658417855877533,-0.25294458690633803,0.3366809864642901,0.7082685778292427,0.15047304092051436,0.2049623947423694,0.040753171553430424,0.040753171553430834,0.05658417855877533,0.04427215266679044,0.04747938205883428,0.04641289558422689,0.037794779923677205,0.033555750583380034,0.022169260161438865,-0.07880971703881272,0.047100049363273194,0.048513930576880734,0.03458709228147169,0.05072808091507781,-0.06504887962690618,0.0413743954503644,0.04061063095857714,0.03726082187872716,0.044291450601779796,-0.047580514633837695,0.03260574036967818,0.03235572842888804,0.037091375171878355,0.037023316985514566,-0.0377585816963506,0.03029411148066003,0.027121794582052435,0.03492121718322995,0.03394221720056884,-0.02952812934153487,0.029648327764757773,0.026156193786112992,0.03433238833928296,0.0313738417259695,-0.02128694448171723,0.027657390906100116,0.0249555843712842,0.031580607702785486,0.034436929764916156,-0.013009344066447236,0.03922056168232972,0.03709442915740646,0.040899227587466766,0.04053820784294753,-0.06431946247036806,-0.04939203842950941,-0.04124431775829887,-0.038072117269555394,-0.018210132451558808,-0.019834328117764564,-0.01853288572830473,-0.014485328174335538,-0.0217590701690365,-0.03537744850617964,-0.04527591226244377,0.025074077244316973,0.018752299987648224,0.034134967367347266,0.0374960002887648
bid_size_1,0.2184627953259455,0.2184627953259455,1.0,0.8279249814067228,0.1459412682571712,0.0074524345404857655,-0.3483144930406594,0.005215243864021274,1.0,0.8279249814067228,0.5617873847831555,0.36683705263778665,0.35545792405639204,0.425886427318704,0.9552913922545136,0.5013763381217153,0.39668912100568743,0.2635986861506348,0.23779338194107394,-0.21018988847406367,0.27676665496345576,,0.15511478344148857,0.19224890157200764,-0.26202135083897066,-0.006068578796403653,0.09221332633337063,-0.13519855999350047,-0.06654115965960623,-0.12448671551548,-0.0005009125064531356,0.14340260621053869,0.7121487640281357,0.590619677023189,-0.011725582516848049,-0.011725582516848066,-0.06654115965960623,-0.04195519337071753,-0.026575566741035266,-0.01845247372963556,-0.014471987816582802,-0.010585542187114487,-0.012481113013792133,-0.01650228475891175,-0.02623837319958734,-0.02371750666766524,-0.028818557217131724,-0.0316884113937293,-0.007124844918218383,-0.020637193177937843,-0.019922255839730493,-0.026255124731837942,-0.02458133939122622,-0.005669417817901081,-0.01827189193804303,-0.01661024788748097,-0.024766259118796215,-0.019654503371923128,-0.009577414028489982,-0.015432478344891608,-0.014708135585177376,-0.02030304560113617,-0.018497880747171448,-0.015618617776661417,-0.017435400367323602,-0.01823240592958786,-0.020102975656331047,-0.01790214401526113,-0.018347923126253773,-0.014593034065759812,-0.016783039609553192,-0.02092603698500568,-0.013705723165804231,-0.011585933147249367,-0.006128655837940341,-0.005680733064312607,-0.009779941601209648,-0.009527328830643993,0.07263517917003585,0.05859357175420128,0.046736809008095306,0.03485945093024853,0.029423681246411707,0.01413035192652547,0.022429797061274407,0.01680815619945716,0.006228490089604605,0.0028420873661877885,-0.004782911491369197,-0.014755697172928031,-0.017261229151668372,-0.004056466312176624,-0.004873223231464399
ask_size_1,0.290059728395202,0.290059728395202,0.8279249814067228,1.0,-0.00560336832503587,0.17322839247673597,0.01296279890805304,-0.3848176289188352,0.8279249814067227,1.0,0.3593911210974701,0.5790306691406287,0.41490697492791107,0.32710092164487914,0.9567305638521704,0.5095303988475476,0.3765044347073482,-0.3185690132348581,-0.2998482312858766,0.2472116774026375,-0.30373340973075247,,-0.24531666898536372,-0.282240141712996,0.017487055703142577,-0.3334816238688339,0.057969386566314375,0.0767794302091844,0.10118371962015045,0.011830749974893959,0.167075136221832,0.19256685977703847,0.5843502748191036,0.7073071736774561,-0.012476014377273494,-0.012476014377273551,0.10118371962015045,0.08232756345457903,0.07844561324824026,0.05949535466930374,0.04142767784906068,0.032942815615948265,0.014252609893392004,-0.037730576055586024,0.06734369361416509,0.06943611878412158,0.0686747666847652,0.07176300337025841,-0.025270364326256907,0.048465591324632885,0.04602220165059605,0.05109778277569662,0.05385437212293009,-0.018695905122904224,0.030028646152881488,0.030501660409967057,0.03276181263948952,0.032557872579654576,-0.01666188983271669,0.015559409878432363,0.014011515199454268,0.018010730497250153,0.0188436871961342,-0.019355032501882773,0.005107803474019857,0.0024046998195754407,0.009767456985725353,0.008935235853499512,-0.024260068919880338,0.0010309096458649125,-0.00037181256063219546,0.0009750902810098666,0.004250157383761695,-0.016909101448111266,0.005389056687729498,0.004408734413825832,0.005532974256973079,0.004064281664989214,-0.10362920560608183,-0.06434099388886884,-0.05475031071623025,-0.03977102010497629,-0.019387748896114495,-0.017859774104613903,0.006553457895070677,0.0005491082867726717,-0.000544581242866916,-0.0003641236020584735,-0.00348191745073061,0.0010793244858138982,-0.0033646092743770282,0.002474356807100889,0.004547372356985131
bid_size_2,0.2530550077414022,0.2530550077414022,0.1459412682571712,-0.00560336832503587,1.0,0.7898500613003286,-0.41778202075622545,0.029576736614784303,0.14594126825717124,-0.00560336832503588,0.9004121240328175,0.6514134993576834,0.681433937467481,0.7741100296375689,0.07276346709625213,0.8383785798324365,0.7389275995031424,0.25587482965253805,0.2978993127509401,-0.2763429598675677,0.2698699090990339,,0.18698901558428396,0.24272170811228974,-0.3238764851069635,0.014322147643042921,0.057969386566314375,-0.01798995716915042,-0.077978073045591,-0.15413269901473237,0.0071441061202228125,0.18713835962841227,0.10120749068357275,-0.005726268901193427,0.0014711772528353314,0.001471177252835348,-0.077978073045591,-0.059852560942145125,-0.05326826808236432,-0.030502829261194686,-0.022666324854123433,-0.027711809416417,-0.011119883981623523,0.001560645721732629,-0.04168353328670696,-0.04099986701959199,-0.051115964780891796,-0.049051934133471246,0.004628693726434237,-0.03578015065630943,-0.03534487589993484,-0.04128234505018199,-0.04005273882409694,-0.0006856577343858036,-0.02720677672832555,-0.027660009954470866,-0.03400261054840854,-0.029984159294634268,0.002206830071780791,-0.022422730431596496,-0.020946392474282774,-0.024709252697494816,-0.024228509762444117,-0.009429831030851593,-0.016484420340724833,-0.016071199946079324,-0.01784430774419222,-0.0188389050225027,0.00181677298236873,-0.010933043509078692,-0.012275829835167595,-0.015904035230402708,-0.011491473221198017,0.003422412338693731,-0.003952296870312067,-0.0024429827976782223,-0.010409752424559352,-0.006739148583386399,0.10567324275210675,0.07675996890169334,0.06559076897841937,0.052338634071508155,0.03220887189283218,0.026495340741970554,0.024012106220863152,0.031954609347747714,0.016430545605480525,0.013569120870127453,-0.00869418690662229,-0.02125659008188196,-0.004668467459530339,-0.005366792251898793,-0.0010278721657180235
ask_size_2,0.34924925818959185,0.34924925818959185,0.0074524345404857655,0.17322839247673597,0.7898500613003286,1.0,0.008840174105029948,-0.4503570056379498,0.007452434540485791,0.17322839247673602,0.6637774518176812,0.9032842599655238,0.754303075117371,0.6419514438707292,0.09518993092655895,0.8499850848599947,0.7085506510321643,-0.28715173251321946,-0.3373340867442061,0.31162037167462836,-0.271179585502787,,-0.24023993924859618,-0.3034895048977365,-0.002707159921707282,-0.3747739926124158,0.12085726042222775,-0.13519855999350047,0.11769158400898526,0.0011511320467707336,0.20615034639462268,0.2531606114165941,-0.0028377769487999234,0.11590588060190928,0.008443348559369391,0.008443348559369384,0.11769158400898526,0.0848659405929516,0.07163248124469532,0.06300935282177912,0.0476528373440847,0.02703468307578834,0.026079447481463125,-0.024228555320517865,0.07130768811986557,0.0722524953183125,0.06640529341580859,0.07612436451568318,-0.022719537877691313,0.05119428859230921,0.048716130446258804,0.0553360211993307,0.05680851654394932,-0.016239673195325693,0.03338945817414036,0.03161645757197786,0.039712008808618963,0.036407367247757824,-0.006541459012420669,0.019393653891522714,0.018720224159045618,0.02764076625651063,0.024932772821659396,-0.011335770623950952,0.014969248693559685,0.013044039006616399,0.02250848323711997,0.017750415547645736,-0.006502786265518869,0.011818484607616085,0.010928539089666078,0.013947857210916736,0.014249081714201523,-0.0020697581486051903,0.013074723516140248,0.013086839741455625,0.012249286950980232,0.013746389811296377,-0.1003978146399667,-0.07036318846593771,-0.05642848163257424,-0.03565607755077223,-0.02906582845404528,-0.017907404883509188,-0.0026043775987912203,0.004641059380257639,0.0017003379124651647,0.007452619047820451,-0.010311044399717544,0.0032454550392837546,0.012610449220393059,0.007223172370415149,0.010560555374565907
bid_size_3,-0.614067471223655,-0.614067471223655,-0.3483144930406594,0.01296279890805304,-0.41778202075622545,0.008840174105029948,1.0,-0.015333544575217847,-0.3483144930406594,0.012962798908053045,-0.5025339216277512,0.012965047453185467,0.22949940490759071,0.0014258242600786424,-0.17387928123042704,-0.26148720480963333,0.11689733916778103,-0.5992112945075414,-0.6628813784491218,0.6563962685472944,-0.6352588068816014,,-0.42519603705546993,-0.5513596057356495,0.7583226585877861,-0.008556022883135124,0.12085726042222775,,0.20314580116420478,0.3796411824921325,0.001912179406031423,-0.43685331780378617,-0.2507590571934108,0.003583009678929723,0.003249104542193113,0.003249104542193118,0.20314580116420478,0.14993271182171342,0.12357766258179016,0.0863757672057315,0.0618497313945016,0.044706915967290345,0.03118063748236485,0.03066515896686177,0.10887920545305863,0.10787391775866144,0.12407817556159881,0.12117872628888215,0.018948342286896874,0.07985721695669475,0.07662454677624712,0.09460737731064969,0.09015854424069403,0.01733530259837065,0.05298716511758704,0.051651763918626914,0.06509995063270234,0.05799760619423764,0.016344836447327236,0.0324782686581106,0.031730686191097326,0.04074025743189944,0.0406510689332557,0.019975280783323432,0.0242199252585086,0.02322614405469977,0.02974516415670979,0.030199388010956025,0.006660821414307135,0.018853690445880516,0.022031144704303663,0.022394652159979295,0.01891911444554968,0.004468653962178535,0.007132245736842703,0.006558080718410051,0.009361571577646137,0.01115056136379009,-0.2140693790829167,-0.15160170620412097,-0.12773941810962494,-0.08708862182487112,-0.06729644713423863,-0.045171813370080666,-0.024096014067885047,-0.029869545099540564,-0.011386012447566532,0.005695348916678334,0.011683424283881094,0.016750537842201756,0.018939533523790922,0.001146353163181899,0.0021540933010603088
ask_size_3,-0.7528969741783674,-0.7528969741783674,0.005215243864021274,-0.3848176289188352,0.029576736614784303,-0.4503570056379498,-0.015333544575217847,1.0,0.005215243864021281,-0.3848176289188352,0.027026486177138462,-0.5404525486695282,0.018232160709004956,0.25739534477743947,-0.20016438268414888,-0.28184764797611067,0.14023214768357892,0.6686993464113709,0.7436233752632315,-0.6892102536792963,0.6325199668202814,,0.5550772479433725,0.6836022154416943,-0.016370666948835454,0.8301077368046226,,-0.01798995716915042,-0.24060768551103867,0.0030211308593814964,-0.42648877870710206,-0.5299951334120769,0.012921570969885556,-0.2665108512511233,-0.008071770996788049,-0.008071770996788062,-0.24060768551103867,-0.17854857196580468,-0.15841609057992784,-0.12381554104535339,-0.09281641168842397,-0.07368201793704833,-0.04688014033446096,0.08211691576070426,-0.14441563205020866,-0.14581754526358995,-0.14157776893512905,-0.15892254163576133,0.07350802509875846,-0.11172625086879875,-0.10768915650006504,-0.11980522574977669,-0.12401603804083242,0.04917405343223134,-0.07821478028536599,-0.07673920012466082,-0.0948347176296522,-0.08625000594653383,0.034922166201782956,-0.056102519282044176,-0.051870564878306595,-0.07040776780694334,-0.06502700855124054,0.023816483423934293,-0.04288914960363561,-0.03846040592310607,-0.05651222914883654,-0.04819100710987537,0.024731917761110802,-0.02939503242777796,-0.02811950051428799,-0.04124640231831163,-0.03558186320340145,0.01794237446658215,-0.027843092399070873,-0.025283260989759363,-0.0377700791443502,-0.03140222460484266,0.2529574852422506,0.18119675105378255,0.14873135937681756,0.11208903166221656,0.07130389033392302,0.05479833665267754,0.031966247982699494,0.026660709460997554,0.016964419940361554,0.01574535922396847,0.013103140985751887,-0.034380722961751146,-0.02052847192302082,-0.024048386596300132,-0.021647268526372974
bid_depth_L1,0.2184627953259455,0.2184627953259455,1.0,0.8279249814067227,0.14594126825717124,0.007452434540485791,-0.3483144930406594,0.005215243864021281,1.0,0.8279249814067228,0.5617873847831555,0.36683705263778665,0.35545792405639204,0.425886427318704,0.9552913922545136,0.5013763381217153,0.39668912100568743,0.2635986861506348,0.23779338194107394,-0.21018988847406367,0.27676665496345576,,0.15511478344148857,0.19224890157200764,-0.26202135083897066,-0.006068578796403653,0.09221332633337063,-0.13519855999350047,-0.06654115965960623,-0.12448671551548,-0.0005009125064531356,0.14340260621053869,0.7121487640281357,0.590619677023189,-0.011725582516848049,-0.011725582516848066,-0.06654115965960623,-0.04195519337071753,-0.026575566741035266,-0.01845247372963556,-0.014471987816582802,-0.010585542187114487,-0.012481113013792133,-0.01650228475891175,-0.02623837319958734,-0.02371750666766524,-0.028818557217131724,-0.0316884113937293,-0.007124844918218383,-0.020637193177937843,-0.019922255839730493,-0.026255124731837942,-0.02458133939122622,-0.005669417817901081,-0.01827189193804303,-0.01661024788748097,-0.024766259118796215,-0.019654503371923128,-0.009577414028489982,-0.015432478344891608,-0.014708135585177376,-0.02030304560113617,-0.018497880747171448,-0.015618617776661417,-0.017435400367323602,-0.01823240592958786,-0.020102975656331047,-0.01790214401526113,-0.018347923126253773,-0.014593034065759812,-0.016783039609553192,-0.02092603698500568,-0.013705723165804231,-0.011585933147249367,-0.006128655837940341,-0.005680733064312607,-0.009779941601209648,-0.009527328830643993,0.07263517917003585,0.05859357175420128,0.046736809008095306,0.03485945093024853,0.029423681246411707,0.01413035192652547,0.022429797061274407,0.01680815619945716,0.006228490089604605,0.0028420873661877885,-0.004782911491369197,-0.014755697172928031,-0.017261229151668372,-0.004056466312176624,-0.004873223231464399
ask_depth_L1,0.290059728395202,0.290059728395202,0.8279249814067228,1.0,-0.00560336832503588,0.17322839247673602,0.012962798908053045,-0.3848176289188352,0.8279249814067228,1.0,0.3593911210974701,0.5790306691406287,0.41490697492791107,0.32710092164487914,0.9567305638521704,0.5095303988475476,0.3765044347073482,-0.3185690132348581,-0.2998482312858766,0.2472116774026375,-0.30373340973075247,,-0.24531666898536372,-0.282240141712996,0.017487055703142577,-0.3334816238688339,0.057969386566314375,0.0767794302091844,0.10118371962015045,0.011830749974893959,0.167075136221832,0.19256685977703847,0.5843502748191036,0.7073071736774561,-0.012476014377273494,-0.012476014377273551,0.10118371962015045,0.08232756345457903,0.07844561324824026,0.05949535466930374,0.04142767784906068,0.032942815615948265,0.014252609893392004,-0.037730576055586024,0.06734369361416509,0.06943611878412158,0.0686747666847652,0.07176300337025841,-0.025270364326256907,0.048465591324632885,0.04602220165059605,0.05109778277569662,0.05385437212293009,-0.018695905122904224,0.030028646152881488,0.030501660409967057,0.03276181263948952,0.032557872579654576,-0.01666188983271669,0.015559409878432363,0.014011515199454268,0.018010730497250153,0.0188436871961342,-0.019355032501882773,0.005107803474019857,0.0024046998195754407,0.009767456985725353,0.008935235853499512,-0.024260068919880338,0.0010309096458649125,-0.00037181256063219546,0.0009750902810098666,0.004250157383761695,-0.016909101448111266,0.005389056687729498,0.004408734413825832,0.005532974256973079,0.004064281664989214,-0.10362920560608183,-0.06434099388886884,-0.05475031071623025,-0.03977102010497629,-0.019387748896114495,-0.017859774104613903,0.006553457895070677,0.0005491082867726717,-0.000544581242866916,-0.0003641236020584735,-0.00348191745073061,0.0010793244858138982,-0.0033646092743770282,0.002474356807100889,0.004547372356985131
