day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,best_bid,best_ask,computed_mid,mid_error,spread,half_spread,bid_size_1,ask_size_1,bid_size_2,ask_size_2,bid_size_3,ask_size_3,bid_gap_12,bid_gap_23,ask_gap_12,ask_gap_23,bid_depth_L1,ask_depth_L1,total_depth_L1,imbalance_L1,bid_depth_L2,ask_depth_L2,total_depth_L2,imbalance_L2,bid_depth_L3,ask_depth_L3,total_depth_L3,imbalance_L3,microprice_L1,micro_edge_L1,bid_wap_L1,ask_wap_L1,book_wap_mid_L1,book_wap_edge_L1,bid_wap_L2,ask_wap_L2,book_wap_mid_L2,book_wap_edge_L2,bid_wap_L3,ask_wap_L3,book_wap_mid_L3,book_wap_edge_L3,mid_change,bid_change,ask_change,spread_change,bid_size_1_change,ask_size_1_change,mid_changed,bid_changed,ask_changed,spread_changed,bid_size_1_changed,ask_size_1_changed,past_ret_1,future_ret_1,future_abs_ret_1,future_up_1,past_ret_2,future_ret_2,future_abs_ret_2,future_up_2,past_ret_3,future_ret_3,future_abs_ret_3,future_up_3,past_ret_5,future_ret_5,future_abs_ret_5,future_up_5,past_ret_10,future_ret_10,future_abs_ret_10,future_up_10,past_ret_20,future_ret_20,future_abs_ret_20,future_up_20,past_ret_50,future_ret_50,future_abs_ret_50,future_up_50,past_ret_100,future_ret_100,future_abs_ret_100,future_up_100,past_ret_200,future_ret_200,future_abs_ret_200,future_up_200,past_ret_500,future_ret_500,future_abs_ret_500,future_up_500,past_ret_1000,future_ret_1000,future_abs_ret_1000,future_up_1000,roll_mean_10,roll_median_10,roll_std_mid_10,roll_vol_ret1_10,dev_roll_mean_10,dev_roll_median_10,z_roll_mean_10,ema_10,dev_ema_10,roll_mean_20,roll_median_20,roll_std_mid_20,roll_vol_ret1_20,dev_roll_mean_20,dev_roll_median_20,z_roll_mean_20,ema_20,dev_ema_20,roll_mean_50,roll_median_50,roll_std_mid_50,roll_vol_ret1_50,dev_roll_mean_50,dev_roll_median_50,z_roll_mean_50,ema_50,dev_ema_50,roll_mean_100,roll_median_100,roll_std_mid_100,roll_vol_ret1_100,dev_roll_mean_100,dev_roll_median_100,z_roll_mean_100,ema_100,dev_ema_100,roll_mean_200,roll_median_200,roll_std_mid_200,roll_vol_ret1_200,dev_roll_mean_200,dev_roll_median_200,z_roll_mean_200,ema_200,dev_ema_200,roll_mean_500,roll_median_500,roll_std_mid_500,roll_vol_ret1_500,dev_roll_mean_500,dev_roll_median_500,z_roll_mean_500,ema_500,dev_ema_500,roll_mean_1000,roll_median_1000,roll_std_mid_1000,roll_vol_ret1_1000,dev_roll_mean_1000,dev_roll_median_1000,z_roll_mean_1000,ema_1000,dev_ema_1000,global_mean,dev_global_mean,z_global_mean,row_index,time_bucket_10,time_bucket_20
2,0,HYDROGEL_PACK,10003,13,10001.0,21.0,,,10019,13,10022.0,21.0,,,10011.0,0.0,10003,10019,10011.0,0.0,16,8.0,13,13,21.0,21.0,0.0,0.0,2.0,,3.0,,13,13,26,0.0,34.0,34.0,68.0,0.0,34.0,34.0,68.0,0.0,10011.0,0.0,10003.0,10019.0,10011.0,0.0,10001.764705882353,10020.85294117647,10011.308823529413,0.3088235294126207,10001.764705882353,10020.85294117647,10011.308823529413,0.3088235294126207,,,,,,,0,0,0,0,0,0,,1.0,1.0,1,,1.0,1.0,1,,2.0,2.0,1,,-1.0,1.0,0,,9.0,9.0,1,,8.0,8.0,1,,16.0,16.0,1,,12.0,12.0,1,,5.0,5.0,1,,-59.0,59.0,0,,-51.0,51.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9989.4034,21.596600000000763,0.6829577529202998,0,0,0
2,100,HYDROGEL_PACK,10004,15,10001.0,26.0,,,10020,15,10023.0,26.0,,,10012.0,0.0,10004,10020,10012.0,0.0,16,8.0,15,15,26.0,26.0,0.0,0.0,3.0,,3.0,,15,15,30,0.0,41.0,41.0,82.0,0.0,41.0,41.0,82.0,0.0,10012.0,0.0,10004.0,10020.0,10012.0,0.0,10002.09756097561,10021.90243902439,10012.0,0.0,10002.09756097561,10021.90243902439,10012.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1,1,1,0,1,1,1.0,0.0,0.0,0,,1.0,1.0,1,,3.0,3.0,1,,-2.0,2.0,0,,7.0,7.0,1,,5.0,5.0,1,,12.0,12.0,1,,14.0,14.0,1,,3.0,3.0,1,,-57.0,57.0,0,,-54.0,54.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9989.4034,22.596600000000763,0.7145811451635361,1,0,0
2,200,HYDROGEL_PACK,10004,15,10002.0,30.0,,,10020,15,10023.0,30.0,,,10012.0,0.0,10004,10020,10012.0,0.0,16,8.0,15,15,30.0,30.0,0.0,0.0,2.0,,3.0,,15,15,30,0.0,45.0,45.0,90.0,0.0,45.0,45.0,90.0,0.0,10012.0,0.0,10004.0,10020.0,10012.0,0.0,10002.666666666666,10022.0,10012.333333333332,0.3333333333321207,10002.666666666666,10022.0,10012.333333333332,0.3333333333321207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1.0,1.0,1,1.0,3.0,3.0,1,,-2.0,2.0,0,,-1.0,1.0,0,,9.0,9.0,1,,5.0,5.0,1,,7.0,7.0,1,,13.0,13.0,1,,1.0,1.0,1,,-57.0,57.0,0,,-53.0,53.0,0,10011.666666666666,10012.0,0.5773502691897571,,0.33333333333393966,0.0,0.5773502691905447,10011.330578512396,0.6694214876042679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9989.4034,22.596600000000763,0.7145811451635361,2,0,0
2,300,HYDROGEL_PACK,10005,12,10002.0,27.0,,,10021,12,10023.0,27.0,,,10013.0,0.0,10005,10021,10013.0,0.0,16,8.0,12,12,27.0,27.0,0.0,0.0,3.0,,2.0,,12,12,24,0.0,39.0,39.0,78.0,0.0,39.0,39.0,78.0,0.0,10013.0,0.0,10005.0,10021.0,10013.0,0.0,10002.923076923076,10022.384615384615,10012.653846153846,-0.3461538461542659,10002.923076923076,10022.384615384615,10012.653846153846,-0.3461538461542659,1.0,1.0,1.0,0.0,-3.0,-3.0,1,1,1,0,1,1,1.0,2.0,2.0,1,1.0,-3.0,3.0,0,2.0,-3.0,3.0,0,,0.0,0.0,0,,8.0,8.0,1,,2.0,2.0,1,,5.0,5.0,1,,12.0,12.0,1,,1.0,1.0,1,,-60.0,60.0,0,,-51.0,51.0,0,10012.0,10012.0,0.8164965809279117,0.5773502691896258,1.0,1.0,1.2247448713913105,10011.634109691959,1.3658903080413438,10012.0,10012.0,0.8164965809279117,,1.0,1.0,1.2247448713913105,10011.354605334198,1.6453946658020868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9989.4034,23.596600000000763,0.7462045374067723,3,0,0
2,400,HYDROGEL_PACK,10011,8,10003.0,12.0,10001.0,25.0,10019,12,10022.0,25.0,,,10015.0,0.0,10011,10019,10015.0,0.0,8,4.0,8,12,12.0,25.0,25.0,0.0,8.0,2.0,3.0,,8,12,20,-0.2,20.0,37.0,57.0,-0.2982456140350877,45.0,37.0,82.0,0.0975609756097561,10014.2,-0.7999999999992724,10011.0,10019.0,10015.0,0.0,10006.2,10021.027027027027,10013.613513513514,-1.3864864864863193,10003.31111111111,10021.027027027027,10012.169069069068,-2.830930930931572,2.0,6.0,-2.0,-8.0,-4.0,0.0,1,1,1,1,1,0,2.0,-5.0,5.0,0,3.0,-5.0,5.0,0,3.0,-4.0,4.0,0,,2.0,2.0,1,,8.0,8.0,1,,3.0,3.0,1,,4.0,4.0,1,,8.0,8.0,1,,-4.0,4.0,0,,-62.0,62.0,0,,-51.0,51.0,0,10012.6,10012.0,1.5165750888102951,0.816496580927726,2.399999999999636,3.0,1.5825131361496645,10012.246089747965,2.7539102520349843,10012.6,10012.0,1.5165750888102951,0.816496580927726,2.399999999999636,3.0,1.5825131361496645,10011.70178577856,3.298214221440503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9989.4034,25.596600000000763,0.8094513218932448,4,0,0
2,500,HYDROGEL_PACK,10002,11,9999.0,22.0,,,10018,11,10020.0,22.0,,,10010.0,0.0,10002,10018,10010.0,0.0,16,8.0,11,11,22.0,22.0,0.0,0.0,3.0,,2.0,,11,11,22,0.0,33.0,33.0,66.0,0.0,33.0,33.0,66.0,0.0,10010.0,0.0,10002.0,10018.0,10010.0,0.0,10000.0,10019.333333333334,10009.666666666668,-0.3333333333321207,10000.0,10019.333333333334,10009.666666666668,-0.3333333333321207,-5.0,-9.0,-1.0,8.0,3.0,-1.0,1,1,1,1,1,1,-5.0,0.0,0.0,0,-3.0,1.0,1.0,1,-2.0,3.0,3.0,1,-1.0,10.0,10.0,1,,10.5,10.5,1,,9.0,9.0,1,,10.0,10.0,1,,9.0,9.0,1,,-3.0,3.0,0,,-57.0,57.0,0,,-42.0,42.0,0,10012.166666666666,10012.0,1.7224014243687267,2.7748873851023212,-2.1666666666660603,-2.0,-1.2579336245382868,10011.837709793788,-1.8377097937882354,10012.166666666666,10012.0,1.7224014243687267,2.7748873851023212,-2.1666666666660603,-2.0,-1.2579336245382868,10011.539710942507,-1.5397109425066446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9989.4034,20.596600000000763,0.6513343606770636,5,0,0
2,600,HYDROGEL_PACK,10002,13,9999.0,25.0,,,10018,13,10020.0,25.0,,,10010.0,0.0,10002,10018,10010.0,0.0,16,8.0,13,13,25.0,25.0,0.0,0.0,3.0,,2.0,,13,13,26,0.0,38.0,38.0,76.0,0.0,38.0,38.0,76.0,0.0,10010.0,0.0,10002.0,10018.0,10010.0,0.0,10000.026315789473,10019.315789473685,10009.67105263158,-0.3289473684199038,10000.026315789473,10019.315789473685,10009.67105263158,-0.3289473684199038,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0,1,1,0.0,1.0,1.0,1,-5.0,3.0,3.0,1,-3.0,7.0,7.0,1,-2.0,9.0,9.0,1,,14.0,14.0,1,,10.0,10.0,1,,10.5,10.5,1,,4.0,4.0,1,,-5.0,5.0,0,,-57.5,57.5,0,,-40.0,40.0,0,10011.857142857143,10012.0,1.7728105208561455,2.48327740429189,-1.857142857143117,-2.0,-1.0475698532329585,10011.503580740371,-1.503580740371035,10011.857142857143,10012.0,1.7728105208561455,2.48327740429189,-1.857142857143117,-2.0,-1.0475698532329585,10011.393071805125,-1.393071805125146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9989.4034,20.596600000000763,0.6513343606770636,6,0,0
2,700,HYDROGEL_PACK,10003,11,10001.0,23.0,,,10019,11,10022.0,23.0,,,10011.0,0.0,10003,10019,10011.0,0.0,16,8.0,11,11,23.0,23.0,0.0,0.0,2.0,,3.0,,11,11,22,0.0,34.0,34.0,68.0,0.0,34.0,34.0,68.0,0.0,10011.0,0.0,10003.0,10019.0,10011.0,0.0,10001.64705882353,10021.029411764706,10011.338235294119,0.33823529411893105,10001.64705882353,10021.029411764706,10011.338235294119,0.33823529411893105,1.0,1.0,1.0,0.0,-2.0,-2.0,1,1,1,0,1,1,1.0,2.0,2.0,1,1.0,6.0,6.0,1,-4.0,9.0,9.0,1,-1.0,10.0,10.0,1,,10.0,10.0,1,,11.0,11.0,1,,7.0,7.0,1,,8.0,8.0,1,,-4.0,4.0,0,,-59.0,59.0,0,,-41.0,41.0,0,10011.75,10011.5,1.6690459207928499,2.309401076758503,-0.75,-0.5,-0.44935851713638064,10011.412020605758,-0.41202060575778887,10011.75,10011.5,1.6690459207928499,2.309401076758503,-0.75,-0.5,-0.44935851713638064,10011.355636395114,-0.3556363951138337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9989.4034,21.596600000000763,0.6829577529202998,7,0,0
2,800,HYDROGEL_PACK,10005,12,10003.0,27.0,,,10021,12,10024.0,27.0,,,10013.0,0.0,10005,10021,10013.0,0.0,16,8.0,12,12,27.0,27.0,0.0,0.0,2.0,,3.0,,12,12,24,0.0,39.0,39.0,78.0,0.0,39.0,39.0,78.0,0.0,10013.0,0.0,10005.0,10021.0,10013.0,0.0,10003.615384615385,10023.076923076924,10013.346153846154,0.3461538461542659,10003.615384615385,10023.076923076924,10013.346153846154,0.3461538461542659,2.0,2.0,2.0,0.0,1.0,1.0,1,1,1,0,1,1,2.0,4.0,4.0,1,3.0,7.0,7.0,1,3.0,6.0,6.0,1,0.0,8.0,8.0,1,,6.0,6.0,1,,12.0,12.0,1,,7.0,7.0,1,,1.0,1.0,1,,-5.0,5.0,0,,-63.0,63.0,0,,-42.0,42.0,0,10011.888888888889,10012.0,1.6158932858057145,2.2519832529192065,1.1111111111113132,1.0,0.6876141641725385,10011.700744131984,1.2992558680161892,10011.888888888889,10012.0,1.6158932858057145,2.2519832529192065,1.1111111111113132,1.0,0.6876141641725385,10011.512242452722,1.4877575472783064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9989.4034,23.596600000000763,0.7462045374067723,8,0,0
2,900,HYDROGEL_PACK,10009,12,10006.0,21.0,,,10025,12,10027.0,21.0,,,10017.0,0.0,10009,10025,10017.0,0.0,16,8.0,12,12,21.0,21.0,0.0,0.0,3.0,,2.0,,12,12,24,0.0,33.0,33.0,66.0,0.0,33.0,33.0,66.0,0.0,10017.0,0.0,10009.0,10025.0,10017.0,0.0,10007.09090909091,10026.272727272728,10016.68181818182,-0.31818181818016456,10007.09090909091,10026.272727272728,10016.68181818182,-0.31818181818016456,4.0,4.0,4.0,0.0,0.0,0.0,1,1,1,0,0,0,4.0,3.0,3.0,1,6.0,2.0,2.0,1,7.0,4.0,4.0,1,2.0,6.0,6.0,1,,2.0,2.0,1,,9.0,9.0,1,,2.0,2.0,1,,-0.5,0.5,0,,-9.0,9.0,0,,-70.5,70.5,0,,-49.0,49.0,0,10012.4,10012.0,2.221110833194603,2.449489742783178,4.600000000000364,5.0,2.0710357768973764,10012.664245198896,4.3357548011044855,10012.4,10012.0,2.221110833194603,2.449489742783178,4.600000000000364,5.0,2.0710357768973764,10012.034886028652,4.965113971347819,10012.4,10012.0,2.221110833194603,,4.600000000000364,5.0,2.0710357768973764,10011.490684367614,5.509315632385551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9989.4034,27.596600000000763,0.8726981063797172,9,0,0
