feature,horizon,n,corr,abs_corr,slope_ticks_per_feature_unit,feature_mean,feature_std,future_ret_mean,future_abs_ret_mean,bottom_10pct_feature_cutoff,bottom_10pct_future_ret_mean,bottom_10pct_hit_up,top_10pct_feature_cutoff,top_10pct_future_ret_mean,top_10pct_hit_up,top_minus_bottom_future_ret
z_global_mean,1000,9000,-0.6287254422333264,0.6287254422333264,-23.795217145179656,-0.045952654010672285,1.0386790950627085,2.5764444444444443,29.92,-1.5006374814751609,47.91833333333334,0.9977777777777778,1.252178813298552,-23.36062906724512,0.12581344902386118,-71.27896240057845
dev_global_mean,1000,9000,-0.6287254422333263,0.6287254422333263,-0.7524854852949961,-1.4531222222214597,32.84527754244537,2.5764444444444443,29.92,-47.45339999999919,47.91833333333334,0.9977777777777778,39.59660000000076,-23.36062906724512,0.12581344902386118,-71.27896240057845
dev_roll_mean_1000,1000,8981,-0.5263491384361031,0.5263491384361031,-0.7941663025403225,-0.4739778743341759,26.03594594993514,2.6828304197750805,29.882362765838995,-34.717766497462435,45.03503893214683,0.9543937708565072,31.1875,-42.354838709677416,0.17686318131256953,-87.38987764182426
dev_ema_1000,1000,8981,-0.5229200292452352,0.5229200292452352,-0.9502107549756178,-0.43698839746957685,21.618533767014505,2.6828304197750805,29.882362765838995,-27.994140679435077,44.182981090100114,0.9343715239154616,25.278179847484353,-32.24916573971079,0.1668520578420467,-76.4321468298109
z_global_mean,500,9500,-0.5026388095079366,0.5026388095079366,-15.820146454138643,-0.021145397320682126,1.018495615352796,-0.030421052631578946,24.700315789473684,-1.4674329196197644,26.464137214137214,0.8139293139293139,1.220555421055316,-14.748725790010194,0.20285423037716616,-41.21286300414741
dev_global_mean,500,9500,-0.5026388095079366,0.5026388095079366,-0.5002866966646691,-0.6686631578939743,32.207032298081074,-0.030421052631578946,24.700315789473684,-46.40339999999924,26.464137214137214,0.8139293139293139,38.59660000000076,-14.748725790010194,0.20285423037716616,-41.21286300414741
dev_roll_median_1000,1000,8981,-0.4618703124036037,0.4618703124036037,-0.6715835400069569,-1.3599821846119586,27.01661320244712,2.6828304197750805,29.882362765838995,-36.25,41.1165371809101,0.9156492785793563,31.0,-33.730044345898,0.27605321507760533,-74.84658152680811
dev_ema_500,1000,8981,-0.45424528392283364,0.45424528392283364,-1.030324133757825,-0.41486942637432966,17.31918513992346,2.6828304197750805,29.882362765838995,-21.965335566766953,30.74916573971079,0.8109010011123471,20.990261334518436,-29.11345939933259,0.1646273637374861,-59.86262513904338
z_roll_mean_1000,1000,8981,-0.4319883448228997,0.4319883448228997,-12.97986290194576,0.015619210684240782,1.3074130772296852,2.6828304197750805,29.882362765838995,-1.6818180553372741,23.360400444938822,0.7886540600667408,1.6423870059107064,-17.813125695216907,0.2447163515016685,-41.17352614015573
dev_roll_mean_500,1000,8981,-0.40985130539655035,0.40985130539655035,-0.8071023890037079,-0.705538462889864,19.948423987684286,2.6828304197750805,29.882362765838995,-24.316999999999098,20.8503893214683,0.7552836484983315,24.99200000000019,-28.210789766407117,0.19688542825361513,-49.061179087875416
dev_global_mean,200,9800,-0.3823471760967749,0.3823471760967749,-0.28755743692578095,-0.36860408163189057,31.788550670471583,-0.24663265306122448,19.30112244897959,-45.40339999999924,14.93836291913215,0.7258382642998028,38.59660000000076,-24.39704383282365,0.0254841997961264,-39.3354067519558
z_global_mean,200,9800,-0.3823471760967749,0.3823471760967749,-9.093187559196313,-0.01165651145590313,1.0052618066963133,-0.24663265306122448,19.30112244897959,-1.4358095273765281,14.93836291913215,0.7258382642998028,1.220555421055316,-24.39704383282365,0.0254841997961264,-39.3354067519558
dev_roll_median_500,1000,8981,-0.38190085055624373,0.38190085055624373,-0.731657111174222,-1.262721300523327,20.504724003726,2.6828304197750805,29.882362765838995,-26.0,20.811135371179038,0.7554585152838428,25.0,-25.03150826446281,0.1921487603305785,-45.84264363564185
z_roll_mean_500,1000,8981,-0.3467201560184676,0.3467201560184676,-10.287405105058188,-0.07275405960698376,1.3239883010179845,2.6828304197750805,29.882362765838995,-1.7934596109396088,20.030589543937708,0.7719688542825361,1.6194986107413198,-15.654616240266963,0.21134593993325917,-35.68520578420467
book_wap_edge_L3,1,9999,0.3436426821638318,0.3436426821638318,1.1399548028502215,0.012941447039495704,0.6541313808167395,-0.00010001000100010001,1.6655665566556657,-0.3513513513516955,-0.7381178707224335,0.3051330798479088,0.35365853658549895,0.9880597014925373,0.5661691542288557,1.7261775722149708
dev_ema_200,1000,8981,-0.3283109960140799,0.3283109960140799,-1.0659388233748492,-0.21954458974433397,12.099405968463874,2.6828304197750805,29.882362765838995,-15.173304884465324,26.664071190211345,0.8097886540600667,15.777150111054652,-17.00500556173526,0.22246941045606228,-43.669076751946605
imbalance_L2,1,9999,0.3266050419332028,0.3266050419332028,12.551983293561051,0.000966843901003886,0.05646197287466268,-0.00010001000100010001,1.6655665566556657,0.0,-0.07287428803905614,0.39839300244100895,0.0,0.05589369040373301,0.41397849462365593,0.12876797844278914
imbalance_L3,1,9999,-0.32017410612968844,0.32017410612968844,-44.63409947664648,-0.00019209303098574883,0.015565567010997799,-0.00010001000100010001,1.6655665566556657,0.0,0.05589369040373301,0.41397849462365593,0.0,-0.07287428803905614,0.39839300244100895,-0.12876797844278914
book_wap_edge_L2,1,9999,0.30918780290171904,0.30918780290171904,1.50728159763021,0.0072779155283762,0.44511627412796345,-0.00010001000100010001,1.6655665566556657,-0.3513513513516955,-0.7381178707224335,0.3051330798479088,0.35365853658549895,0.9880597014925373,0.5661691542288557,1.7261775722149708
dev_ema_1000,500,9481,-0.30368528716971,0.30368528716971,-0.4588607432251134,-0.44386242490976846,21.139024107252233,0.10600147663748549,24.61333192701192,-27.322465010145606,22.579557428872498,0.702845100105374,24.786023602851856,-15.116438356164384,0.2507903055848261,-37.695995785036885
dev_roll_mean_1000,500,9481,-0.3021799825532705,0.3021799825532705,-0.37955261699870385,-0.5193796845686355,25.429380952500388,0.10600147663748549,24.61333192701192,-33.76349999999911,22.498946259220233,0.7218124341412012,30.636500000000524,-18.50632244467861,0.2697576396206533,-41.00526870389884
imbalance_L1,1,9999,0.299580379575798,0.299580379575798,11.354792951440249,0.000852295324929087,0.05725055009242183,-0.00010001000100010001,1.6655665566556657,0.0,-0.07158108795119471,0.398576512455516,0.0,0.05522312373225152,0.413894523326572,0.12680421168344624
micro_edge_L1,1,9999,0.2975793564055176,0.2975793564055176,2.8425414579368002,0.0012963297133065873,0.2271650472213634,-0.00010001000100010001,1.6655665566556657,0.0,-0.07158108795119471,0.398576512455516,0.0,0.05522312373225152,0.413894523326572,0.12680421168344624
dev_roll_mean_200,1000,8981,-0.29363954451496205,0.29363954451496205,-0.8102867638871676,-0.3100385875653695,14.235957978006526,2.6828304197750805,29.882362765838995,-17.80249999999978,26.89154616240267,0.8053392658509455,18.107500000000073,-12.661846496106785,0.27474972191323693,-39.55339265850945
z_global_mean,100,9900,-0.28218379574191144,0.28218379574191144,-5.019460791065779,-0.009271914720051832,1.0005914832072955,-0.018434343434343435,14.138838383838383,-1.4358095273765281,10.537475345167653,0.6952662721893491,1.1889320288120797,-10.418997107039537,0.17936354869816779,-20.95647245220719
dev_global_mean,100,9900,-0.28218379574191144,0.28218379574191144,-0.15873237744541796,-0.2931979797972173,31.640864949310007,-0.018434343434343435,14.138838383838383,-45.40339999999924,10.537475345167653,0.6952662721893491,37.59660000000076,-10.418997107039537,0.17936354869816779,-20.95647245220719
dev_ema_1000,200,9781,-0.2813698407442283,0.2813698407442283,-0.322586542690898,-0.5210170280204787,20.86935197003045,-0.23182701155301094,19.321286167058584,-26.743013744056952,17.19050051072523,0.7272727272727273,24.576579690479775,-9.165985699693564,0.2553626149131767,-26.356486210418794
