feature,spread,half_spread,bid_size_1,ask_size_1,bid_size_2,ask_size_2,bid_size_3,ask_size_3,bid_depth_L1,ask_depth_L1,bid_depth_L2,ask_depth_L2,bid_depth_L3,ask_depth_L3,total_depth_L1,total_depth_L2,total_depth_L3,imbalance_L1,imbalance_L2,imbalance_L3,micro_edge_L1,book_wap_edge_L1,book_wap_edge_L2,book_wap_edge_L3,bid_gap_12,ask_gap_12,bid_gap_23,ask_gap_23,mid_change,bid_change,ask_change,spread_change,bid_size_1_change,ask_size_1_change,dev_global_mean,z_global_mean,past_ret_1,past_ret_2,past_ret_3,past_ret_5,past_ret_10,past_ret_20,past_ret_50,roll_vol_ret1_10,dev_roll_mean_10,dev_roll_median_10,z_roll_mean_10,dev_ema_10,roll_vol_ret1_20,dev_roll_mean_20,dev_roll_median_20,z_roll_mean_20,dev_ema_20,roll_vol_ret1_50,dev_roll_mean_50,dev_roll_median_50,z_roll_mean_50,dev_ema_50,roll_vol_ret1_100,dev_roll_mean_100,dev_roll_median_100,z_roll_mean_100,dev_ema_100,roll_vol_ret1_200,dev_roll_mean_200,dev_roll_median_200,z_roll_mean_200,dev_ema_200,roll_vol_ret1_500,dev_roll_mean_500,dev_roll_median_500,z_roll_mean_500,dev_ema_500,roll_vol_ret1_1000,dev_roll_mean_1000,dev_roll_median_1000,z_roll_mean_1000,dev_ema_1000,future_ret_1,future_ret_2,future_ret_3,future_ret_5,future_ret_10,future_ret_20,future_ret_50,future_ret_100,future_ret_200,future_ret_500,future_ret_1000,past_ret_100,past_ret_200,past_ret_500,past_ret_1000
spread,1.0,1.0,0.23022855776439938,0.30724205667675397,0.27541958170761205,0.3687490490109651,-0.6112928233159911,-0.7590617069541368,0.23022855776439938,0.30724205667675397,0.3303402216540394,0.43798873500151925,-0.15302192808005005,-0.20443741309001762,0.2815999192671974,0.42096481701557137,-0.18208721379180218,-0.13174725602297765,-0.14290968420821898,0.13988550175843473,-0.07640849412247386,,-0.16648592029459514,-0.1839949927528514,-0.513896633965761,-0.677718133280939,0.875292774461956,0.883583041143012,0.06878848635268743,-0.25589135073663327,0.35809369896219034,0.7051270979884963,0.15529841038137496,0.21466150796975134,0.019597088878164547,0.019597088878164522,0.06878848635268743,0.04599531907409913,0.035521206639690585,0.03061806055066222,0.022152906024744495,0.010846557191138884,0.02476304757588442,-0.09208496719843254,0.03638314523134851,0.04080888798044661,0.030527259341100135,0.041005505588218895,-0.07237746993961885,0.02832866740836667,0.03039944040054579,0.026489157104278425,0.03216057115671422,-0.04038103717604299,0.022077934871278192,0.02099240258414419,0.023515486467882162,0.02485857846430401,-0.02816590653058695,0.0192138830415605,0.019631158080467153,0.02471538779616579,0.021176513808490314,-0.020499345280354207,0.015957615617121886,0.015298065362807348,0.01582858594587002,0.01901472781139958,-0.0038150807163282075,0.015009826333815564,0.016537061167620427,0.01725715696698408,0.016435984965406988,-0.0017662298708688584,0.013435052418666615,0.013525385902535476,0.01278377065588319,0.01672298697759249,-0.056992546500800205,-0.05668742522795198,-0.04479888366294781,-0.02083531997011578,-0.021594974747590198,-0.021955612575014802,-0.02607124000509753,-0.023627921369541678,-0.023404630518377195,-0.00973766973271286,-0.018424396879782604,0.013950484366891551,0.018775731295017042,0.006964657669204703,0.017093631632634842
half_spread,1.0,1.0,0.23022855776439938,0.30724205667675397,0.27541958170761205,0.3687490490109651,-0.6112928233159911,-0.7590617069541368,0.23022855776439938,0.30724205667675397,0.3303402216540394,0.43798873500151925,-0.15302192808005005,-0.20443741309001762,0.2815999192671974,0.42096481701557137,-0.18208721379180218,-0.13174725602297765,-0.14290968420821898,0.13988550175843473,-0.07640849412247386,,-0.16648592029459514,-0.1839949927528514,-0.513896633965761,-0.677718133280939,0.875292774461956,0.883583041143012,0.06878848635268743,-0.25589135073663327,0.35809369896219034,0.7051270979884963,0.15529841038137496,0.21466150796975134,0.019597088878164547,0.019597088878164522,0.06878848635268743,0.04599531907409913,0.035521206639690585,0.03061806055066222,0.022152906024744495,0.010846557191138884,0.02476304757588442,-0.09208496719843254,0.03638314523134851,0.04080888798044661,0.030527259341100135,0.041005505588218895,-0.07237746993961885,0.02832866740836667,0.03039944040054579,0.026489157104278425,0.03216057115671422,-0.04038103717604299,0.022077934871278192,0.02099240258414419,0.023515486467882162,0.02485857846430401,-0.02816590653058695,0.0192138830415605,0.019631158080467153,0.02471538779616579,0.021176513808490314,-0.020499345280354207,0.015957615617121886,0.015298065362807348,0.01582858594587002,0.01901472781139958,-0.0038150807163282075,0.015009826333815564,0.016537061167620427,0.01725715696698408,0.016435984965406988,-0.0017662298708688584,0.013435052418666615,0.013525385902535476,0.01278377065588319,0.01672298697759249,-0.056992546500800205,-0.05668742522795198,-0.04479888366294781,-0.02083531997011578,-0.021594974747590198,-0.021955612575014802,-0.02607124000509753,-0.023627921369541678,-0.023404630518377195,-0.00973766973271286,-0.018424396879782604,0.013950484366891551,0.018775731295017042,0.006964657669204703,0.017093631632634842
bid_size_1,0.23022855776439938,0.23022855776439938,1.0,0.8248108895769282,0.15456675501233808,-0.006125894808592766,-0.3623883518045034,0.0015861368920478938,1.0,0.8248108895769282,0.5645207559388209,0.3500752678857646,0.3312571720335629,0.40949305280129794,0.9546036824955424,0.49885287621666624,0.3772902996667305,0.27408068038195604,0.25004852323372023,-0.21157054192896133,0.29012922924841633,,0.1663458813441496,0.2034177308983533,-0.2852619689028978,-0.009533089475802786,0.04968295671055402,0.07022172600947205,-0.0754831031358433,-0.14427527823735722,0.003266110791050864,0.16279994594439212,0.7053964178756843,0.5817324459796709,-0.022644179673404843,-0.022644179673404815,-0.0754831031358433,-0.0637100288766777,-0.04858316975574931,-0.031318806873708596,-0.025911724612774942,-0.013979312107328343,0.008903893507089814,-0.03158888909067455,-0.034983853706384634,-0.03634497542964561,-0.04147644280202092,-0.04239821399602356,-0.019064207527090787,-0.027213573653129132,-0.023660232347318035,-0.03178538648110363,-0.027733969737106068,-0.020982164967253268,-0.008144221273125436,-0.006748756119054324,-0.014062082150552671,-0.010316631990221486,-0.012460319343812537,0.0006180630179471553,0.0019567656792843138,-0.0038066829141611357,-0.0023534135758748165,-0.0032882207593168703,0.002976165732766622,0.0036031005692094766,0.0058371508354067275,-0.0012447750001218394,0.016441352852640655,-0.00698372529433083,-0.006920863700296839,-0.0013420965834906454,-0.006242749046979338,0.015637899939643648,-0.008968696616988478,-0.009138677326958937,-0.00839805018620131,-0.011029383539684015,0.07696866668878469,0.052471061690082636,0.03865751172932838,0.03418687294993859,0.031214434354192192,0.020563878933606533,0.02044879300331318,0.0171650094026643,0.0009488856238343662,0.017642898804878064,0.011594127274043482,0.003529575056215599,-0.002838754848337172,-0.010749145937061664,-0.00842426595085362
ask_size_1,0.30724205667675397,0.30724205667675397,0.8248108895769282,1.0,-0.007798822159592044,0.1783796663876077,-0.0009767579302457148,-0.3912879286887189,0.8248108895769284,1.0,0.35259596970791524,0.5784652219934203,0.40270625180065,0.30565769055095404,0.9557908055511017,0.5107522718447023,0.36053663737614744,-0.3121316993427574,-0.2911609457175353,0.2505666717942857,-0.29412375796965184,,-0.24442566335479543,-0.2794144714869845,-0.0021388020201149305,-0.34514990808614643,-0.047161318970627156,0.10136225494831616,0.10024126150220375,-0.0031223545272739987,0.17716143043533902,0.2128245269126163,0.577431016855808,0.7024362109501376,-0.010213026513157971,-0.010213026513158011,0.10024126150220375,0.07375113427805614,0.06562693731601513,0.06583891961027552,0.0426729052161062,0.026517264902784457,0.035150174042946646,-0.03693287897478635,0.07594657664702005,0.07437997489581212,0.06809516977161618,0.07669837086824514,-0.02800353532029509,0.05377861479973358,0.05724523577355222,0.05527947312524225,0.06121538791317986,-0.030109567663455735,0.04074571291317937,0.04097619567846557,0.04530232148418832,0.04553505953775273,-0.02048459790242867,0.03262333070566047,0.03293671156592858,0.03678772972853644,0.03557353617433079,-0.013208745525958052,0.023317160617735627,0.023531726967339885,0.03103693789957276,0.025728546943161523,0.005083499561871155,0.010451959321359111,0.010304555281065607,0.017235230175893814,0.013653012748226306,0.010814210240801094,0.006108639258021038,0.006092646259053786,0.010415228419893011,0.005706382132305876,-0.10321040040099377,-0.07742453360981963,-0.06752898121611195,-0.05255003737540075,-0.03483259333658586,-0.026670576868865006,-0.002024854112290863,0.0012341686153323603,-0.008320735165837395,0.009655998538216096,0.012157514647521513,0.01925236555399545,0.008916654436887994,0.0014216561403196637,0.0012968680262176674
bid_size_2,0.27541958170761205,0.27541958170761205,0.15456675501233808,-0.007798822159592044,1.0,0.7530483946478324,-0.4519908268196172,0.029601334605501736,0.15456675501233802,-0.007798822159592039,0.9027554170218627,0.6209211596717781,0.6405265902066964,0.7515386369089523,0.0762755592817729,0.8315624639978402,0.7089739741735711,0.27229195272625595,0.3228873915012614,-0.29964127524700324,0.2904688004918474,,0.19831310955025802,0.2613348688256178,-0.3578836736123139,0.0076696149486524786,-0.047161318970627156,0.0692109742269545,-0.09517998151019612,-0.188215343322684,0.00998343501013282,0.21914530594421266,0.11137738216695449,0.00620244515320288,-0.007527452570647844,-0.007527452570647849,-0.09517998151019612,-0.07945748210199523,-0.07416879257508012,-0.06971869119269913,-0.0423374246758239,-0.03149383959984653,-0.020826304616538307,0.0009102041072357674,-0.0748877265917142,-0.07318142463828994,-0.07369837373376237,-0.07808970601317176,0.00020572143002484756,-0.05877017367901252,-0.05627264002457507,-0.05640201752478688,-0.0612809683148734,-0.0022647488462362903,-0.0349027219205429,-0.03533065850902278,-0.0415213107414272,-0.03962759671050254,-0.013859940392401347,-0.02246349590237732,-0.022216062872458735,-0.030215215557461126,-0.028138848419692046,-0.007672036225895866,-0.01784511940825827,-0.017365370088089246,-0.017268284155206357,-0.02352556064241948,-0.00121651881527228,-0.020472599141685074,-0.018740086733422593,-0.02097667496962423,-0.022198215848676737,-0.0031884873236187935,-0.020601829024703772,-0.020486306041971655,-0.021564614475896283,-0.01925984431789308,0.0946641929153224,0.07396641086120487,0.056205935151076344,0.0560654424745348,0.034969138065073804,0.037418909633484834,0.01856240834787196,0.0102184125937641,0.008297669168671981,0.008256824186433562,0.0009804519071534839,-0.012169925219297087,-0.014289765318677585,-0.02607099518210274,-0.015158414365150405
ask_size_2,0.3687490490109651,0.3687490490109651,-0.006125894808592766,0.1783796663876077,0.7530483946478324,1.0,0.024745354838329413,-0.48103737953072107,-0.006125894808592782,0.1783796663876077,0.6264740251532103,0.9058109542372506,0.738514449367799,0.602639040745966,0.09079136198112756,0.8399585559714741,0.6826800160273088,-0.3119075459192681,-0.36595073562379027,0.3463612244810217,-0.2931148221399433,,-0.27485144196615807,-0.33949729676754925,0.005638541113781474,-0.41568042981368464,-0.13746822958873897,0.07022172600947205,0.13059031074602195,-0.004254203662779809,0.23097269454436167,0.27767025866274636,-0.009077388285593051,0.13382280363155838,0.00938527977728186,0.009385279777281832,0.13059031074602195,0.09406750190376059,0.07342948535842597,0.05577237944886378,0.04681386979706283,0.024689208330298303,0.0108138731013725,-0.012022051822671834,0.0700928468641655,0.07161441497967384,0.06679385098472389,0.07685184067377272,-0.016211807120653617,0.04756934215945735,0.050053861356515204,0.056131795796186976,0.05502346544648485,-0.012683524568477936,0.028073544076963133,0.026462179258720624,0.03658723124966697,0.032266927926090615,-0.02169177616424879,0.016805962683173793,0.015460502906276857,0.02262620446037373,0.020085015388445107,-0.017194136610764313,0.008548442426989645,0.007787942960290421,0.012816498965456537,0.011493745975496107,-0.008002237819017419,0.004718709172152035,0.007174074001449423,0.006807164323119655,0.005947695914498224,-0.007308501827913611,0.0034764962169311414,0.004081575249531449,0.0061664051065822975,0.0055240580491201785,-0.13586507245230187,-0.09252289247597621,-0.07800825917769759,-0.051324876414100995,-0.04268123140646568,-0.023019151468834563,-0.014778314246461673,-0.016308314736462794,-0.006826789133716405,-0.0070558874254227424,0.002515566876732886,0.007279621166050472,0.000971587349821799,-0.003405122933637085,0.0029170713005945673
bid_size_3,-0.6112928233159911,-0.6112928233159911,-0.3623883518045034,-0.0009767579302457148,-0.4519908268196172,0.024745354838329413,1.0,-0.01767957561428114,-0.36238835180450346,-0.0009767579302457168,-0.5353988773056075,0.02009338858958265,0.25604446374962786,0.006767163324231337,-0.18897895804489223,-0.2782095154168373,0.13344308518290862,-0.5984977824423825,-0.6749348088400074,0.6525343436037817,-0.637171156063792,,-0.43428018728981954,-0.5608492490772399,0.7829817486369457,-0.006793904816324599,-0.13746822958873897,,0.2107086424156301,0.3965581285985438,-0.003355300884017263,-0.44083085724653664,-0.25998406294581927,-0.004929299779262259,0.02394887956749921,0.02394887956749911,0.2107086424156301,0.16976654545751663,0.14504807137062042,0.12343642604466674,0.08897280545404823,0.05824434455541392,0.023905063736247536,0.053816209501475754,0.14209324161914488,0.13842510444338296,0.14079647212587013,0.1504614697027291,0.03579398966995871,0.10355352489442511,0.10214538136297367,0.1125382488547281,0.11299628121729474,0.019628976148768882,0.06046091151594486,0.05963923460452112,0.07695130401445349,0.0694213871573071,0.012559330031893306,0.0378307119827908,0.035492222838255934,0.048448296778827865,0.04680733689043544,0.004259105334529062,0.02642917360323025,0.025463234490386517,0.03053296597540116,0.034896301099889546,-0.006281166893032611,0.028076275868950937,0.02762231964960597,0.028954669129852468,0.031485363747094215,-0.0035591928523546687,0.03062286362359564,0.030973266390322426,0.034743665182973574,0.03013914089512218,-0.22630970671617376,-0.1528705923670546,-0.12246563343405677,-0.10973557676279834,-0.07513957166018956,-0.05481848199861781,-0.022834476021685587,-0.016889919894479785,-0.0074411446999927255,-0.019350622530075315,0.0018320169097168898,0.019731953626220922,0.012151279578775636,0.029939350623292213,0.020361154843577128
ask_size_3,-0.7590617069541368,-0.7590617069541368,0.0015861368920478938,-0.3912879286887189,0.029601334605501736,-0.48103737953072107,-0.01767957561428114,1.0,0.0015861368920478864,-0.3912879286887189,0.025421287952276436,-0.5672652190152115,0.013734896769997758,0.2806901738092431,-0.2053205035004677,-0.30027018360222885,0.15031542549177368,0.6550209692991628,0.7325597730020115,-0.7026310916197936,0.617607309237806,,0.5644057678738358,0.6901168156192531,-0.0030741653259427452,0.8495809530815043,,0.0692109742269545,-0.259995071151748,-0.001843202706300937,-0.4502357431920905,-0.5300972648462633,0.012257359671273801,-0.27172397615262345,-0.012729159631961215,-0.01272915963196121,-0.259995071151748,-0.19402011251216955,-0.16164756427582552,-0.13519037570805487,-0.09444730826055678,-0.05587411009138406,-0.043153318499386244,0.07365900551507613,-0.15744608078707847,-0.16044974377344476,-0.15140621431867574,-0.1699896170346346,0.06311959533360371,-0.1147254559390818,-0.11607362149806391,-0.11995745368661664,-0.12668500154352003,0.03920960706902498,-0.06958169259194576,-0.0678764817218024,-0.08401354195105405,-0.07943170404944722,0.027074238514491627,-0.045003762335976,-0.04424322255029808,-0.06061952922309817,-0.05393168435577119,0.0242200283957618,-0.029383944695583156,-0.028101939247145616,-0.0334362170557537,-0.038556248355611715,0.011079953573068454,-0.024309138699449038,-0.025843328727189408,-0.02787687805796009,-0.027167094176557185,0.00627530144731783,-0.018879446623943957,-0.01944730055964262,-0.023201002993902306,-0.02153451986236318,0.2539169471297028,0.1928281222571874,0.15618072734893393,0.11489810090066911,0.08887647423350506,0.06957914388386442,0.04448554057382319,0.03426119175363222,0.02243637104162865,0.010646278004595803,0.00011996186185510098,-0.02177459708860032,-0.020031137127828808,-0.014744644724917644,-0.01588589110865578
bid_depth_L1,0.23022855776439938,0.23022855776439938,1.0,0.8248108895769284,0.15456675501233802,-0.006125894808592782,-0.36238835180450346,0.0015861368920478864,1.0,0.8248108895769282,0.5645207559388209,0.3500752678857646,0.3312571720335629,0.40949305280129794,0.9546036824955424,0.49885287621666624,0.3772902996667305,0.27408068038195604,0.25004852323372023,-0.21157054192896133,0.29012922924841633,,0.1663458813441496,0.2034177308983533,-0.2852619689028978,-0.009533089475802786,0.04968295671055402,0.07022172600947205,-0.0754831031358433,-0.14427527823735722,0.003266110791050864,0.16279994594439212,0.7053964178756843,0.5817324459796709,-0.022644179673404843,-0.022644179673404815,-0.0754831031358433,-0.0637100288766777,-0.04858316975574931,-0.031318806873708596,-0.025911724612774942,-0.013979312107328343,0.008903893507089814,-0.03158888909067455,-0.034983853706384634,-0.03634497542964561,-0.04147644280202092,-0.04239821399602356,-0.019064207527090787,-0.027213573653129132,-0.023660232347318035,-0.03178538648110363,-0.027733969737106068,-0.020982164967253268,-0.008144221273125436,-0.006748756119054324,-0.014062082150552671,-0.010316631990221486,-0.012460319343812537,0.0006180630179471553,0.0019567656792843138,-0.0038066829141611357,-0.0023534135758748165,-0.0032882207593168703,0.002976165732766622,0.0036031005692094766,0.0058371508354067275,-0.0012447750001218394,0.016441352852640655,-0.00698372529433083,-0.006920863700296839,-0.0013420965834906454,-0.006242749046979338,0.015637899939643648,-0.008968696616988478,-0.009138677326958937,-0.00839805018620131,-0.011029383539684015,0.07696866668878469,0.052471061690082636,0.03865751172932838,0.03418687294993859,0.031214434354192192,0.020563878933606533,0.02044879300331318,0.0171650094026643,0.0009488856238343662,0.017642898804878064,0.011594127274043482,0.003529575056215599,-0.002838754848337172,-0.010749145937061664,-0.00842426595085362
ask_depth_L1,0.30724205667675397,0.30724205667675397,0.8248108895769282,1.0,-0.007798822159592039,0.1783796663876077,-0.0009767579302457168,-0.3912879286887189,0.8248108895769282,1.0,0.35259596970791524,0.5784652219934203,0.40270625180065,0.30565769055095404,0.9557908055511017,0.5107522718447023,0.36053663737614744,-0.3121316993427574,-0.2911609457175353,0.2505666717942857,-0.29412375796965184,,-0.24442566335479543,-0.2794144714869845,-0.0021388020201149305,-0.34514990808614643,-0.047161318970627156,0.10136225494831616,0.10024126150220375,-0.0031223545272739987,0.17716143043533902,0.2128245269126163,0.577431016855808,0.7024362109501376,-0.010213026513157971,-0.010213026513158011,0.10024126150220375,0.07375113427805614,0.06562693731601513,0.06583891961027552,0.0426729052161062,0.026517264902784457,0.035150174042946646,-0.03693287897478635,0.07594657664702005,0.07437997489581212,0.06809516977161618,0.07669837086824514,-0.02800353532029509,0.05377861479973358,0.05724523577355222,0.05527947312524225,0.06121538791317986,-0.030109567663455735,0.04074571291317937,0.04097619567846557,0.04530232148418832,0.04553505953775273,-0.02048459790242867,0.03262333070566047,0.03293671156592858,0.03678772972853644,0.03557353617433079,-0.013208745525958052,0.023317160617735627,0.023531726967339885,0.03103693789957276,0.025728546943161523,0.005083499561871155,0.010451959321359111,0.010304555281065607,0.017235230175893814,0.013653012748226306,0.010814210240801094,0.006108639258021038,0.006092646259053786,0.010415228419893011,0.005706382132305876,-0.10321040040099377,-0.07742453360981963,-0.06752898121611195,-0.05255003737540075,-0.03483259333658586,-0.026670576868865006,-0.002024854112290863,0.0012341686153323603,-0.008320735165837395,0.009655998538216096,0.012157514647521513,0.01925236555399545,0.008916654436887994,0.0014216561403196637,0.0012968680262176674
