metric,count,missing,mean,median,std,min,p01,p05,p10,p25,p75,p90,p95,p99,max,n_unique
roll_mean_10,9998,2,9989.399162769061,9992.95,31.521541717074733,9894.4,9908.944000000001,9925.8925,9944.285,9971.55,10012.287499999999,10027.165,10035.05,10043.3515,10048.75,2458
roll_std_mid_10,9998,2,2.4809055018455113,2.270584849326177,1.0129879434323994,0.4743416538862217,0.8959786715623261,1.1972190002531091,1.3753787365786643,1.766981104913358,3.0184617137335525,3.8474378202783326,4.447221355154857,5.591727507985329,9.30725523483177,9384
roll_vol_ret1_10,9997,3,2.111971368233872,2.0439612955674487,0.5997443697788329,0.5773502691896258,0.9718253158075429,1.2427567921538127,1.4142135623730943,1.699673171197592,2.4608038433722315,2.9078437983419163,3.2065903935698454,3.8297084310253515,4.810001155001015,5580
dev_roll_mean_10,9998,2,-0.00018297310255490254,0.0,3.2877915838571754,-12.049999999999272,-7.600000000000364,-5.5,-4.200000000000728,-2.2000000000007276,2.149999999999636,4.200000000000728,5.399999999999636,7.649999999999636,13.649999999999636,406
z_roll_mean_10,9998,2,0.009217406772187032,0.0,1.1739778111873556,-2.784692182153726,-2.222791298171219,-1.8115789187212323,-1.5523908508305277,-0.9756244364074544,0.9982743725942445,1.5742374325535147,1.827495241809548,2.196723651234368,2.7556844005898498,9790
ema_10,9998,2,9989.39854994106,9993.00064758189,31.474973346857535,9895.544060437749,9909.440717996029,9925.786389278963,9944.259192694115,9971.567492734854,10012.16257985547,10026.939385236816,10035.033699557009,10042.91329161813,10048.058607738129,9998
dev_ema_10,9998,2,0.00042985490025950493,0.01711022220661107,2.7688611227571527,-9.83726502585705,-6.439504050532251,-4.586419910419044,-3.57479530166529,-1.8454118698045932,1.8772876742159497,3.533620011712083,4.514317176885015,6.497486359623113,10.237013611254952,9998
roll_mean_20,9997,3,9989.396123560055,9992.8,31.4267358073467,9897.475,9910.171999999999,9925.505,9944.45,9971.625,10012.0,10026.325,10035.175,10042.954,10047.475,4027
roll_std_mid_20,9997,3,3.373392447926068,3.1072919335469202,1.311007447578417,0.8164965809279117,1.3810274589589802,1.7280579305439951,1.954078056996225,2.416500296945241,4.066147148824972,5.204173421903219,5.9471793379032105,7.472250356458723,9.548318948558537,9558
roll_vol_ret1_20,9996,4,2.141280525011213,2.0875571218153786,0.4309325474451019,0.816496580927726,1.2814465510343716,1.5121764522388743,1.633530242337616,1.839622386881555,2.412140346794022,2.714968256090475,2.910733286959884,3.3062938386308662,3.973597071195132,7304
dev_roll_mean_20,9997,3,0.0005954556492013913,0.049999999999272404,4.735067389095982,-16.975000000000364,-10.799999999999272,-7.850000000000364,-6.149999999999636,-3.274999999999636,3.2000000000007276,6.075000000000728,7.725000000000364,11.07600000000069,15.899999999999636,1008
z_roll_mean_20,9997,3,-0.0005804802905013793,0.022545358818729447,1.2833636684418788,-3.3809336058928436,-2.5684157845630473,-1.9975153684240434,-1.708003567316948,-1.0664877356712283,1.0637402548465822,1.688650614951627,1.9990676577513278,2.487027699304432,3.240547985887382,9894
ema_20,9997,3,9989.394874170192,9992.96397267232,31.335402004000677,9897.199636762894,9910.611475316588,9925.569078833327,9944.804828840264,9971.542835474174,10011.766566629682,10026.109419053293,10034.953931787815,10042.468063296732,10047.31903600072,9997
dev_ema_20,9997,3,0.0018448455129130429,0.04983079611520225,4.049087609354829,-14.245553605187524,-9.370298590151796,-6.6588176695560835,-5.275956528292591,-2.7664826364471082,2.7419706268028676,5.161568858087048,6.684470711730316,9.235799494145668,14.097252245215714,9997
roll_mean_50,9991,9,9989.38536586015,9993.18,31.15895482737532,9899.34,9910.329,9925.77,9944.92,9971.619999999999,10011.695,10026.81,10035.16,10041.233,10045.74,6317
roll_std_mid_50,9991,9,5.155288459290431,4.799117690982455,1.9168323433405656,1.6419562760923583,2.220702345125708,2.660941970585116,3.0328305636054864,3.7475502198119788,6.207520945623972,7.755504957421807,8.975434143809405,10.913792982968408,14.055008549047432,9646
roll_vol_ret1_50,9990,10,2.159311392486275,2.1400934559032634,0.2782915343634846,1.355261854357866,1.589378006951011,1.7491688988587306,1.8216666511069113,1.9561519910898715,2.3452078799117086,2.524694361294658,2.6320086121032062,2.88000354231365,3.290121268157705,8201
dev_roll_mean_50,9991,9,-0.0022210298019555907,-0.09000000000014552,7.464247197344668,-25.229999999999563,-17.050999999999295,-12.164999999999964,-9.549999999999272,-5.209999999999127,5.3049999999993815,9.739999999999782,12.125,17.274000000000356,24.649999999999636,3063
z_roll_mean_50,9991,9,-0.01112106176130677,-0.022265585132214515,1.337317332498124,-4.255161747731246,-2.749510183981275,-2.088051805607992,-1.7446256432780503,-1.1165247859669623,1.1095564659664583,1.739184852837504,2.042389846857761,2.644943349441129,4.060510448199016,9912
ema_50,9991,9,9989.373915544402,9993.223436572534,30.939136931212317,9900.404835485342,9912.180931000554,9926.613876569696,9945.850718950902,9971.864838334008,10011.33385414746,10026.306989398077,10034.469805050903,10040.615161843643,10045.360516622295,9991
dev_ema_50,9991,9,0.00922928594509561,-0.1785240986610006,6.407728804655532,-22.691307457384028,-14.763049615913769,-10.453570642058367,-8.120600300448132,-4.411558657533533,4.43422453788844,8.342123516016727,10.516958839042672,15.216252040517075,20.53481662185004,9991
roll_mean_100,9981,19,9989.359107246328,9994.035,30.72778138675374,9903.295,9912.211,9927.65,9946.29,9971.725,10012.26,10026.24,10034.24,10040.641,10042.625,7676
roll_std_mid_100,9981,19,7.046270907340262,6.282057180979349,2.7486680494556484,2.4336861512372927,2.94924247472632,3.768838205098264,4.286091553955758,5.037362926717544,8.530699167429695,11.077407848658375,12.156283448288553,16.047848618723414,18.360074162030784,9752
roll_vol_ret1_100,9980,20,2.1658070837426306,2.1510861682857576,0.19348598733368866,1.5524174696260014,1.756714743845261,1.8709299257356986,1.9291281319775186,2.0298529578033557,2.292411724297229,2.4152294576982363,2.4918868353078323,2.666422820959273,2.8765685225015,8435
dev_roll_mean_100,9981,19,-0.007188600902402962,-0.44499999999970896,10.35848035681434,-38.469999999999345,-24.733000000000175,-16.399999999999636,-12.6299999999992,-6.9950000000008,6.690000000000509,14.200000000000728,17.704999999999927,23.906000000000535,33.14500000000044,5700
z_roll_mean_100,9981,19,-0.03916656353293295,-0.07566476582667282,1.3578348760350951,-3.961042453495689,-2.7604298121582205,-2.167104248745999,-1.8128392254574863,-1.0989110238160975,1.0440108785170001,1.7994901518441182,2.1204595413603062,2.753207918805714,3.8461353599704284,9927
ema_100,9981,19,9989.344789636472,9994.335232506188,30.338787543299844,9904.714172807198,9913.812079349978,9928.277918260608,9944.304143418363,9972.331008677114,10011.969296267107,10025.929853248828,10032.24207623132,10038.918587558168,10042.807041177914,9981
dev_ema_100,9981,19,0.0071290089540903216,-0.14989001627145626,8.83537161709774,-34.21158026403282,-21.39258245425153,-14.29815200343728,-10.971740331200635,-5.812082123477012,5.835756492773726,11.896673102835848,14.532480019264767,20.475438443216664,26.353963780613412,9981
roll_mean_200,9981,19,9989.415836995786,9995.16,29.97849159861159,9911.3575,9912.984,9929.255,9945.0625,9971.74,10012.8775,10025.1925,10030.2775,10037.8365,10040.885,8631
roll_std_mid_200,9981,19,9.554295614486877,8.64018163535696,3.6864213675975384,3.257384343651132,4.172507631369966,5.103686472752137,5.656063029588829,6.835684064621347,11.653459382438362,14.458064250140012,16.46403095615217,22.22823632994385,25.533794239096075,9841
roll_vol_ret1_200,9980,20,2.168035911167152,2.1670151761972845,0.13617159695708775,1.758475527525055,1.8540733371952929,1.949727462940459,2.007998453421014,2.0697874529773572,2.2643886643156512,2.343123157380605,2.399225168056382,2.481594761991984,2.596571957340723,8522
dev_roll_mean_200,9981,19,-0.06391835035813999,-0.022499999999126885,13.973621779275007,-53.467500000000655,-35.379500000000554,-22.5,-17.3125,-9.344999999999345,9.427499999999782,18.0575000000008,22.969999999999345,30.48649999999982,37.79500000000007,7944
z_roll_mean_200,9981,19,-0.03871146693332124,-0.002101344287158412,1.3728862908917923,-4.049190335394326,-2.8270785367029703,-2.23183362628951,-1.8345670167890864,-1.125602768485627,1.0066151501619596,1.7571641786465704,2.1645466494220207,2.8364861368383667,3.9764935445188665,9953
ema_200,9981,19,9989.36816226704,9995.358312635784,29.3136143788111,9911.279599492178,9916.16877946317,9931.012414624984,9945.979458381385,9972.038886731158,10012.748639830172,10024.322462519778,10029.186527203237,10035.065370729415,10037.732167478316,9981
dev_ema_200,9981,19,-0.016243621611705204,0.11405994513916085,11.850620538007131,-47.11598547786343,-30.44165449936372,-19.277624058970105,-14.615211156584337,-7.881446148929172,8.015507438150962,15.670337801675487,19.287859095815293,25.110904947429706,32.05308827238514,9981
roll_mean_500,9981,19,9989.647823858855,9995.698,28.199883351813217,9922.442,9922.9208,9928.665,9948.064,9971.665,10015.028,10021.763,10023.705,10025.094000000001,10025.562,9067
roll_std_mid_500,9981,19,13.844020636021284,13.191717622440377,5.049493206463167,4.132509567761513,5.062344506387623,7.684359032874941,8.274156290721384,9.977127098200084,16.64943658143632,19.854944917506877,24.57024225785702,28.53362609855161,29.085374228024357,9834
roll_vol_ret1_500,9980,20,2.1707334023261042,2.165262275439829,0.08998214485264026,1.9385372974764745,1.9695222426416132,2.0265067132673944,2.058207091831555,2.1058887755114064,2.2398525909504605,2.2935190893669057,2.318876146420859,2.356947227740885,2.3961358337681364,8718
dev_roll_mean_500,9981,19,-0.2959052134268979,-0.07400000000052387,19.259025337925472,-70.78700000000026,-53.94240000000027,-32.09900000000016,-23.29399999999987,-12.970999999999549,13.25,24.097999999999956,30.433999999999287,39.57119999999999,55.32599999999911,9304
z_roll_mean_500,9981,19,-0.03152602597382314,-0.005891363528133899,1.3117447409691945,-4.435423176094036,-2.7596796634225744,-2.0790504796235023,-1.7586756374705939,-1.0970314972465225,0.9822059699263986,1.6436710259246554,2.0471826389727408,2.7091828829941913,3.480614295339848,9947
ema_500,9981,19,9989.509091398664,9996.212804174449,26.929473637076377,9922.12466214136,9923.201289103237,9935.829438922774,9945.818491627399,9972.306210223078,10012.93258244109,10020.910102211921,10024.661405306038,10028.309615587446,10029.418440224797,9981
dev_ema_500,9981,19,-0.1571727532404106,0.5449641570648964,16.733342632864566,-65.6904698896742,-47.7037745621321,-28.08619186993201,-20.874549723386735,-10.761741614938728,11.92391624055017,20.4920321108184,25.216195512179183,33.357686991789166,44.07842581048135,9981
roll_mean_1000,9981,19,9989.694517912974,9991.7965,25.6064677115252,9928.5575,9929.1354,9935.64,9950.4835,9973.567,10011.934,10020.438679245282,10021.651,10023.3694,10023.705,9390
roll_std_mid_1000,9981,19,17.87071395896276,15.796413657440251,6.927721776420783,4.132509567761513,5.062344506387623,9.6464683747076,10.155677009780284,13.137906209976908,22.73291059729103,28.08017049372617,31.047846749602726,37.482276491931586,37.86261069034948,9854
roll_vol_ret1_1000,9980,20,2.169940126387618,2.1587937350242243,0.07176121829762122,1.9808234175239838,2.0160319427030022,2.037931147837138,2.088383428718331,2.122119020723708,2.229288839225342,2.2695341871948242,2.286665051567717,2.3197554863941616,2.359518917081265,8779
dev_roll_mean_1000,9981,19,-0.34259926754786335,0.7615000000005239,24.90559605611749,-89.69650000000001,-71.78139999999948,-44.56905503634516,-32.55400000000009,-15.105499999999665,17.84350000000086,29.879499999999098,37.5,47.78870000000028,55.28299999999945,9726
z_roll_mean_1000,9981,19,0.02666116482296706,0.055632811981295285,1.2761103144141288,-3.5945442171688593,-2.8290598654845884,-1.9776384317832951,-1.6291358687077044,-0.9741890079348193,1.0574710646523984,1.6282118857228105,2.011222264496645,2.6690501722623035,3.3301311668863254,9962
ema_1000,9981,19,9989.738041507044,9994.660263277076,24.14007978947449,9936.318932067266,9937.92692169644,9942.130040651648,9952.61210228566,9971.886296948245,10011.442000761399,10018.129867732625,10020.486823374837,10023.814997822468,10024.357624290096,9981
dev_ema_1000,9981,19,-0.38612286161732967,1.1237939469938283,20.74663245374948,-76.52590618116483,-58.971319636666884,-38.43717283839396,-26.541794168249908,-12.548759352701381,14.572712189434242,24.500342660798196,29.932366612671103,39.86180649413986,47.635034269125754,9981
